x,y
1764717537.7352514,127,170
1764717537.7695887,128,162
1764717537.7996047,126,159
1764717537.8399668,115,158
1764717537.8759618,110,168
1764717537.9109797,104,173
1764717537.9454458,99,173
1764717537.985277,98,171
1764717538.030685,106,165
1764717538.0697727,128,172
1764717538.1053388,140,177
1764717538.1448958,146,177
1764717538.1802125,147,167
1764717538.2198625,147,160
1764717538.2555132,145,159
1764717538.2908676,153,162
1764717538.3253849,421,427
1764717538.3550904,625,525
1764717538.4005177,649,495
1764717538.4354866,623,462
1764717538.471627,593,484
1764717538.5003188,590,500
1764717538.5351763,594,507
1764717538.5709317,598,517
1764717538.6052244,772,524
1764717538.6401565,1059,521
1764717538.6750839,1122,476
1764717538.7109506,1107,485
1764717538.7405555,1130,493
1764717538.7798405,1143,512
1764717538.8152034,1149,521
1764717538.8506067,1393,766
1764717538.884846,1544,858
1764717538.9197881,1531,852
1764717538.950765,1470,828
1764717538.9800723,1445,845
1764717539.0199075,1445,853
1764717539.0549383,1448,856
1764717539.090677,1457,851
1764717539.1306226,1468,841
1764717539.1656287,1464,844
1764717539.1950397,1459,844
1764717539.2355158,1461,834
1764717539.2804437,1474,842
1764717539.3264315,1457,819
1764717539.3550851,1451,793
1764717539.3849258,1434,807
1764717539.42046,1420,813
1764717539.4554942,1433,788
1764717539.4799154,1435,773
1764717539.5208247,1424,764
1764717539.5508215,1414,764
1764717539.58515,1423,761
1764717539.619998,1426,768
1764717539.651114,1422,775
1764717539.685767,1423,781
