timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-24T19:38:34.331,10,1215,1060,1102.0840336134454,961.6050420168067,,,,,-112,-98,,,,,17.18,119
2025-11-24T19:38:40.724,11,1741,1060,1583.3035714285713,1015.0803571428571,,,,,-157,-44,,,,,22.42,112
2025-11-24T19:38:47.124,8,163,1060,150.4,917.0923076923077,,,,,-12,-142,,,,,69.74,65
2025-11-24T19:38:53.515,3,1741,132,1682.775,192.79166666666666,,,,,-58,60,,,,,25.97,120
2025-11-24T19:38:59.910,1,689,132,601.2521008403361,174.28571428571428,,,,,-87,42,,,,,33.11,119
2025-11-24T19:39:06.315,16,952,828,832.7647058823529,853.6638655462185,,,,,-119,25,,,,,36.98,119
2025-11-24T19:39:12.719,17,1478,828,1383.3193277310925,926.5378151260504,,,,,-94,98,,,,,40.63,119
2025-11-24T19:39:19.110,2,1215,132,1117.7118644067796,157.0677966101695,,,,,-97,25,,,,,33.14,118
2025-11-24T19:39:25.515,5,689,596,587.1833333333333,600.4333333333333,,,,,-101,4,,,,,28.71,120
2025-11-24T19:39:31.905,13,952,364,824.0756302521008,399.69747899159665,,,,,-127,35,,,,,33.14,119
2025-11-24T19:39:38.300,7,1741,596,1608.0840336134454,665.2605042016806,,,,,-132,69,,,,,43.6,119
2025-11-24T19:39:44.704,4,163,596,109.73949579831933,564.3109243697479,,,,,-53,-31,,,,,30.57,119
2025-11-24T19:39:51.109,12,426,364,327.21008403361344,340.9075630252101,,,,,-98,-23,,,,,28.9,119
2025-11-24T19:39:57.514,0,163,132,55.02521008403362,118.42857142857143,,,,,-107,-13,,,,,28.44,119
2025-11-24T19:40:03.910,9,689,1060,629.8487394957983,968.2689075630252,,,,,-59,-91,,,,,45.84,119
2025-11-24T19:40:10.324,6,1215,596,1097.2416666666666,641.275,,,,,-117,45,,,,,51.68,120
2025-11-24T19:40:16.719,14,1478,364,1394.075,417.625,,,,,-83,53,,,,,35.42,120
2025-11-24T19:40:23.110,15,426,828,356.0420168067227,800.7058823529412,,,,,-69,-27,,,,,27.97,119
