x,y
1764373234.625823,1183,1079
1764373234.6548111,1187,1080
1764373234.6895237,1196,1072
1764373234.7244794,1195,1076
1764373234.7552333,1195,1079
1764373234.7902195,1196,1077
1764373234.8298066,1198,1077
1764373234.8699799,1204,1064
1764373234.9048343,1205,1051
1764373234.9402573,1198,1051
1764373234.9700778,1206,1048
1764373235.0011933,1219,1038
1764373235.0298257,1225,1022
1764373235.060952,1224,1025
1764373235.090725,1233,1022
1764373235.1244516,1226,1031
1764373235.1597776,1184,995
1764373235.1955013,1403,1485
1764373235.2245975,1565,570
1764373235.2652202,1509,1469
1764373235.295408,1442,1305
1764373235.3306234,825,662
1764373235.3594327,800,588
1764373235.3903987,761,624
1764373235.4400463,735,633
1764373235.479806,717,615
1764373235.5082579,702,602
1764373235.5445213,718,613
1764373235.579436,726,609
1764373235.6048338,735,596
1764373235.63951,761,613
1764373235.6849363,752,628
1764373235.7244825,739,619
1764373235.7496119,720,593
1764373235.7753572,726,596
1764373235.8056831,728,589
1764373235.8419034,714,593
1764373235.8700051,700,597
1764373235.9043856,716,619
1764373235.9398615,744,619
1764373235.984551,760,623
1764373236.0298593,765,620
1764373236.0743878,778,633
1764373236.1145668,790,639
1764373236.154687,776,628
1764373236.1844225,753,613
1764373236.215245,743,612
1764373236.2445633,737,618
1764373236.2745378,737,628
1764373236.3052516,733,634
1764373236.3350022,751,627
1764373236.3652122,769,605
1764373236.3995407,786,604
1764373236.429925,777,618
1764373236.4646966,772,638
1764373236.4955368,775,655
1764373236.5351152,783,647
1764373236.565152,789,646
1764373236.5948582,785,637
