x,y
1764373268.5987248,1409,414
1764373268.6533587,1411,423
1764373268.6987906,1420,413
1764373268.7336433,1425,388
1764373268.7737045,1430,394
1764373268.8141828,1434,384
1764373268.8487434,1448,372
1764373268.8840878,1463,366
1764373268.9192219,1471,351
1764373268.948792,1469,345
1764373268.9837947,1469,344
1764373269.0136316,1474,348
1764373269.0590467,1474,356
1764373269.1002176,1468,382
1764373269.1283464,1450,407
1764373269.159375,1449,400
1764373269.194122,1444,390
1764373269.2233949,1433,385
1764373269.2534387,1444,394
1764373269.288883,1448,398
1764373269.3188064,1457,366
1764373269.3485703,1457,353
1764373269.383968,1472,338
1764373269.41397,1483,344
1764373269.4444466,1477,340
1764373269.4782908,1459,359
1764373269.5085585,1452,384
1764373269.5384822,1442,407
1764373269.5739033,1447,432
1764373269.6035485,1453,445
1764373269.6432774,1446,433
1764373269.6742036,1450,434
1764373269.7084212,1451,443
1764373269.743527,1461,453
1764373269.7743382,1466,451
1764373269.808473,1467,452
1764373269.8390174,1466,451
1764373269.8788433,1458,441
1764373269.923372,1453,441
1764373269.963924,1456,454
1764373270.003544,1447,422
1764373270.0387475,1450,404
1764373270.07836,1445,403
1764373270.1203794,1443,407
1764373270.1439486,1449,397
1764373270.180174,1446,389
1764373270.208405,1446,387
1764373270.2383907,1457,392
1764373270.2786577,1463,366
1764373270.3091788,1466,334
1764373270.3487172,1471,322
1764373270.378985,1474,335
1764373270.413644,1476,342
1764373270.4476266,1479,336
1764373270.4784083,1481,337
1764373270.5134666,1478,376
1764373270.5483873,1469,412
1764373270.5786715,1468,417
1764373270.613284,1452,405
1764373270.6483958,1441,399
1764373270.6789815,1433,399
1764373270.71397,1431,396
1764373270.743837,1430,395
1764373270.7784088,1440,392
1764373270.8141248,1453,395
1764373270.8489852,1456,400
1764373270.8852232,1461,403
1764373270.9137328,1468,416
1764373270.9489758,1456,428
1764373270.9883795,1449,431
1764373271.028271,1456,423
1764373271.0682323,1467,423
1764373271.1042318,1467,432
1764373271.1387691,1445,435
1764373271.1685424,1431,423
1764373271.2032924,1434,416
1764373271.233413,1449,412
1764373271.2689967,1448,423
1764373271.3032374,1451,440
1764373271.3385832,1449,443
1764373271.3685749,1457,445
1764373271.4035852,1465,450
1764373271.434016,1456,438
1764373271.4733694,1447,434
1764373271.503305,1445,440
1764373271.5335617,1461,449
1764373271.5634894,1459,448
1764373271.5937116,1454,448
1764373271.6235244,1443,442
1764373271.6583726,1446,436
1764373271.6936631,1453,433
1764373271.7236638,1453,436
1764373271.7597563,1451,439
1764373271.7884805,1449,446
1764373271.823917,1450,434
1764373271.8537352,1452,413
1764373271.889376,1451,403
1764373271.9184604,1437,399
1764373271.9534442,1428,391
1764373271.9836702,1418,390
1764373272.0187626,1416,412
1764373272.0539737,1410,436
1764373272.0990355,1415,429
1764373272.138754,1421,411
1764373272.1734798,1412,413
1764373272.2150664,1410,420
1764373272.2441165,1411,406
1764373272.273747,1427,405
1764373272.308466,1441,399
1764373272.3393297,1461,398
1764373272.3691318,1469,379
1764373272.3989248,1483,358
1764373272.428343,1494,354
1764373272.4683702,1496,361
1764373272.4939938,1478,368
1764373272.528966,1474,376
1764373272.5587358,1464,391
1764373272.593671,1451,399
