x,y
1764373179.0121572,274,163
1764373179.0466433,279,160
1764373179.0764954,282,142
1764373179.1114457,294,148
1764373179.141848,293,146
1764373179.1715467,290,175
1764373179.201635,285,178
1764373179.2368517,281,192
1764373179.2668746,271,197
1764373179.3018713,264,193
1764373179.3320487,273,192
1764373179.3666916,286,196
1764373179.4024177,281,201
1764373179.431944,263,225
1764373179.461358,274,219
1764373179.5023909,266,199
1764373179.532496,247,179
1764373179.5669951,249,182
1764373179.6032958,258,212
1764373179.6320362,256,232
1764373179.6671314,254,233
1764373179.7018404,254,218
1764373179.7365289,273,210
1764373179.7725418,265,206
1764373179.8067646,272,209
1764373179.8365889,274,207
1764373179.881956,271,216
1764373179.9218848,266,220
1764373179.9564219,275,226
1764373179.9866862,266,217
1764373180.0167196,260,211
1764373180.0463302,263,216
1764373180.0818498,264,223
1764373180.1117663,253,225
1764373180.1470196,247,214
1764373180.1767848,239,200
1764373180.2065737,233,194
1764373180.237273,242,209
1764373180.271427,251,207
1764373180.3017561,265,208
1764373180.3369687,270,209
1764373180.3717813,265,226
1764373180.4068916,255,231
1764373180.437051,253,227
1764373180.4723217,263,221
1764373180.5018191,259,216
1764373180.542319,264,223
1764373180.571401,257,226
1764373180.6018114,239,215
1764373180.6424584,225,206
1764373180.6725056,202,200
1764373180.7033188,201,205
1764373180.7424521,187,200
1764373180.7717047,202,197
1764373180.807153,212,188
1764373180.8430245,217,190
1764373180.871282,227,197
1764373180.9074914,250,214
1764373180.9454334,262,213
1764373180.9874265,273,214
1764373181.0270083,271,205
1764373181.0615122,246,204
1764373181.0919578,239,232
1764373181.1211894,234,249
1764373181.1517901,223,266
1764373181.1821496,218,258
1764373181.2113726,219,239
1764373181.2468176,215,226
1764373181.2769275,214,222
1764373181.3067536,213,226
1764373181.3413413,201,222
1764373181.3766112,213,222
1764373181.40688,225,225
1764373181.441566,232,214
1764373181.4771366,233,200
1764373181.5156147,238,203
1764373181.547122,241,203
1764373181.5769553,247,201
1764373181.6166937,254,196
1764373181.646851,250,204
1764373181.6763272,233,205
1764373181.7119677,228,203
1764373181.7417958,223,196
1764373181.7811959,226,198
1764373181.811354,222,196
1764373181.8418305,213,199
1764373181.881191,206,219
1764373181.9115827,215,233
1764373181.9464104,216,229
1764373181.9814017,217,221
1764373182.0114794,223,229
1764373182.056591,232,236
1764373182.096604,215,241
1764373182.13627,233,227
1764373182.1715245,248,219
1764373182.1972654,231,218
1764373182.2323325,227,205
1764373182.261284,230,204
1764373182.2914112,237,208
1764373182.3215067,227,213
1764373182.3511925,234,214
1764373182.3864076,239,218
1764373182.416241,254,230
1764373182.4519563,258,254
1764373182.481639,228,256
1764373182.5165582,227,259
1764373182.5471487,247,241
1764373182.5819416,265,234
1764373182.6169467,269,242
1764373182.6473145,268,240
1764373182.6816804,264,230
1764373182.7164054,267,228
1764373182.747057,263,224
1764373182.7870524,259,226
1764373182.8167465,241,246
1764373182.851657,219,245
1764373182.8815005,218,248
1764373182.9163146,221,243
1764373182.9569256,226,237
1764373182.9863157,232,235
