x,y
1764373241.0594258,769,603
1764373241.0947428,770,600
1764373241.1244166,775,597
1764373241.1597815,782,602
1764373241.1905212,794,604
1764373241.22485,791,623
1764373241.2602503,788,634
1764373241.2901275,766,626
1764373241.325493,753,633
1764373241.3597205,749,637
1764373241.3950336,747,634
1764373241.4344795,743,633
1764373241.4754317,734,620
1764373241.509567,739,611
1764373241.5445354,783,605
1764373241.5751097,936,1085
1764373241.6046495,913,948
1764373241.6399586,953,385
1764373241.6850252,952,348
1764373241.724381,950,372
1764373241.75995,957,423
1764373241.7945068,975,396
1764373241.8196747,983,407
1764373241.8548386,973,424
1764373241.884649,955,436
1764373241.9154866,946,432
1764373241.960109,947,429
1764373242.0043225,965,421
1764373242.0298932,975,449
1764373242.0642314,983,437
1764373242.094594,998,410
1764373242.1295774,986,415
1764373242.1592822,991,399
1764373242.1956763,1019,374
1764373242.2298636,1030,361
1764373242.2596705,1017,384
1764373242.2951598,1005,396
1764373242.334639,992,394
1764373242.364854,989,384
1764373242.3994253,994,401
1764373242.429834,994,423
1764373242.4648364,1001,435
1764373242.499482,991,425
1764373242.5400925,983,425
1764373242.579609,977,415
1764373242.6203117,963,409
1764373242.6499422,977,406
1764373242.6797705,992,410
1764373242.7099364,993,415
1764373242.7449253,988,415
1764373242.7746074,1006,409
1764373242.8044882,997,397
1764373242.8355224,1023,401
1764373242.8695197,1022,393
1764373242.8997335,1008,409
1764373242.9348044,985,415
1764373242.9694383,982,425
1764373242.9992108,981,417
