timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,spread,n_sample
2025-10-16T21:22:51.345,9,1398,774,1382.6756756756756,774.3918918918919,35.90148896847311,74
2025-10-16T21:22:57.757,2,283,238,237.06578947368422,300.7368421052632,41.31448833016548,76
2025-10-16T21:23:04.160,0,1621,596,1593.6351351351352,592.5945945945946,51.54884674916342,74
2025-10-16T21:23:10.580,5,1621,953,1608.68,898.44,31.890813724331338,75
2025-10-16T21:23:16.987,10,729,596,715.1466666666666,570.2266666666667,46.45033668099487,75
2025-10-16T21:23:23.401,6,729,953,755.68,840.0533333333333,55.72194141947636,75
2025-10-16T21:23:29.808,3,952,774,986.48,703.9466666666667,57.56277809680681,75
2025-10-16T21:23:36.215,7,506,417,512.2162162162163,389.36486486486484,43.65337812215144,74
2025-10-16T21:23:42.639,8,283,596,341.02666666666664,575.1333333333333,44.923729933200235,75
2025-10-16T21:23:49.045,11,729,238,737.2739726027397,234.34246575342465,54.86932907061135,73
2025-10-16T21:23:55.459,4,1621,238,1645.16,268.53333333333336,24.081734895051802,75
2025-10-16T21:24:01.870,1,506,774,506.18666666666667,718.52,52.51540810932434,75
