x,y
592,392
586,386
567,388
566,381
569,372
566,368
574,363
571,351
564,363
576,373
567,371
555,359
544,338
517,336
500,340
482,356
479,371
471,392
475,388
467,406
499,374
511,346
498,354
483,353
483,344
498,335
504,327
497,346
510,365
532,376
526,394
509,397
501,405
473,406
446,401
457,409
471,418
471,423
470,429
468,434
468,433
473,409
471,400
474,405
470,391
471,390
492,420
503,422
525,419
527,417
511,407
508,365
513,378
507,395
524,418
540,416
536,415
503,412
511,404
538,412
528,405
518,390
514,387
512,393
534,407
550,413
548,413
519,402
501,392
509,404
508,399
507,405
502,425
494,420
490,420
498,425
488,426
487,429
486,425
495,419
518,403
525,411
549,424
555,424
560,425
556,420
541,411
511,403
502,382
517,370
511,389
475,403
457,405
477,402
494,407
478,403
444,378
438,379
446,395
