x,y
971,671
984,684
987,701
976,711
965,725
964,730
970,723
970,753
970,784
971,793
975,785
981,779
988,779
970,781
926,767
917,760
922,755
916,754
919,742
958,732
975,718
975,720
993,724
1003,689
986,662
999,627
1018,621
1026,630
1027,642
985,670
973,664
986,675
979,672
978,648
977,642
964,636
953,639
985,643
1014,689
1005,735
1023,740
1024,740
1023,728
1002,733
977,740
967,750
960,727
963,700
980,689
986,665
988,650
981,641
978,648
976,658
969,645
981,631
998,626
996,632
998,643
1016,641
1018,649
1028,665
1040,688
1046,701
1041,717
1037,749
1021,745
1017,739
1028,743
1028,738
1007,749
994,758
981,759
966,752
947,762
953,773
967,779
952,779
932,784
939,787
943,794
965,803
943,792
952,793
959,804
978,793
989,789
980,781
974,781
956,804
939,811
939,800
945,792
944,794
955,800
955,815
957,812
955,796
951,793
955,787
