x,y
1533,570
1531,576
1544,564
1568,548
1591,537
1605,528
1618,552
1626,557
1597,548
1577,556
1560,575
1526,594
1525,597
1532,579
1533,588
1534,600
1539,592
1542,597
1534,592
1545,584
1568,578
1602,565
1588,573
1574,594
1608,588
1622,594
1604,602
1575,591
1539,585
1560,596
1623,628
1653,645
1663,650
1637,649
1618,634
1620,607
1605,595
1597,593
1601,584
1589,582
1591,591
1609,581
1605,576
1600,599
1639,630
1655,638
1627,647
1636,637
1674,614
1692,588
1657,580
1616,572
1594,568
1592,571
1588,568
1577,563
1569,580
1587,594
1598,606
1625,624
1655,630
1642,624
1624,616
1634,626
1643,645
1639,654
1637,642
1628,624
1573,600
1560,601
1562,582
1526,547
1521,528
1548,539
1564,560
1579,584
1603,564
1605,561
1585,571
1603,561
1625,540
1619,534
1602,539
1588,545
1572,546
1531,579
1524,597
1567,587
1584,580
1593,620
1603,654
1626,670
1689,680
1693,663
1636,632
1601,604
1567,598
1559,603
1568,601
