x,y
717,638
719,651
709,648
683,631
674,613
675,596
681,586
683,583
686,582
699,583
712,582
716,578
718,560
738,551
747,543
729,538
719,555
723,565
747,570
746,559
745,535
741,548
729,548
728,551
740,560
747,555
710,542
698,533
712,538
722,579
715,596
702,600
704,591
751,561
796,549
771,552
750,543
747,526
735,521
742,527
734,554
724,543
724,518
732,534
711,576
688,615
711,621
737,602
733,595
750,612
752,616
737,597
745,549
744,530
725,534
716,554
717,556
727,573
726,576
747,567
755,567
757,571
742,563
720,564
681,576
645,590
634,594
622,610
633,581
629,547
630,555
638,550
661,555
696,570
707,585
694,585
692,564
708,546
681,528
672,526
657,527
638,523
655,541
692,589
707,618
697,601
698,590
709,587
704,590
695,592
713,581
732,569
707,564
675,564
646,557
654,547
688,542
705,549
720,551
727,545
722,552
