x,y
1622,929
1624,928
1644,919
1671,899
1674,909
1639,933
1618,923
1596,906
1590,899
1593,896
1600,891
1593,890
1592,882
1594,886
1597,885
1625,891
1646,893
1617,880
1601,869
1599,863
1593,856
1572,865
1624,897
1640,896
1643,881
1639,907
1632,913
1642,911
1657,916
1669,921
1656,922
1630,922
1614,918
1598,906
1574,896
1574,891
1570,879
1557,882
1554,881
1563,885
1583,894
1601,898
1598,892
1608,900
1615,903
1630,909
1616,889
1602,876
1600,893
1610,907
1622,904
1627,891
1633,886
1642,892
1639,899
1633,898
1619,897
1621,885
1598,883
1584,899
1581,900
1568,893
1570,897
1569,898
1580,899
1592,903
1599,911
1601,905
1583,881
1575,888
1589,904
1603,916
1602,927
1606,929
1616,921
1610,922
1607,918
1616,918
1624,913
1627,901
1618,889
1612,895
1622,907
1628,913
1621,921
1627,925
1625,919
1584,892
1560,878
1560,880
1561,884
1557,882
1557,883
1551,874
1553,871
1570,882
1577,887
1579,888
1582,893
1582,888
