x,y
345,620
335,605
329,603
326,591
333,582
340,587
330,575
322,569
343,595
378,614
384,622
362,626
352,627
347,621
336,607
337,604
338,602
329,602
334,596
344,559
342,557
341,588
349,573
359,556
369,558
377,587
373,559
325,496
329,530
331,560
320,562
323,557
327,539
320,544
366,575
397,587
397,592
382,607
384,604
389,600
384,585
389,564
382,520
368,520
363,542
356,555
336,545
307,553
310,575
325,581
323,584
319,589
333,563
337,536
331,522
339,490
354,483
352,484
330,492
312,511
281,556
279,576
296,583
309,579
312,586
328,595
339,598
343,612
342,599
327,597
316,621
303,649
318,637
351,612
339,603
360,576
381,547
349,551
325,547
310,565
318,562
319,561
308,575
335,576
328,556
310,539
308,538
321,552
318,556
308,557
329,564
305,584
297,610
320,612
351,606
371,615
368,618
361,602
325,587
308,551
318,543
