x,y
747,905
746,902
751,904
751,912
740,906
729,882
719,862
708,818
716,784
720,773
723,779
738,763
738,737
754,726
760,757
761,785
760,826
755,835
761,841
744,852
742,882
740,868
756,858
772,848
764,840
756,836
772,830
767,853
763,851
753,838
739,841
738,858
748,895
759,906
753,906
713,907
718,872
767,876
792,865
792,868
780,885
766,903
756,916
757,876
763,830
766,819
779,800
792,796
790,801
790,805
773,791
767,747
773,741
770,755
776,763
792,782
796,803
789,806
786,808
787,816
790,823
785,834
786,834
795,818
783,819
774,820
737,847
701,871
689,890
705,894
716,878
726,900
732,911
739,901
745,874
764,861
758,883
730,903
726,912
738,901
748,865
732,837
728,850
719,861
714,875
714,895
715,895
713,869
708,855
710,853
716,863
724,863
709,868
698,861
699,845
696,833
698,833
701,830
716,836
737,837
743,838
