x,y
772,163
784,175
781,183
788,175
796,177
785,172
769,180
777,156
782,146
763,150
767,176
764,207
747,225
736,245
748,239
753,199
749,207
756,205
749,188
739,208
730,206
743,202
739,205
732,211
745,207
755,201
757,207
770,193
771,170
764,186
745,197
739,201
748,215
753,216
749,213
754,204
759,224
731,235
723,248
718,251
707,255
721,247
716,230
713,226
717,242
717,261
701,253
699,245
703,246
704,241
693,246
693,246
699,245
699,244
708,252
697,300
706,341
711,334
717,325
729,308
741,310
735,310
712,318
717,309
744,279
734,281
733,302
722,295
712,303
706,297
721,285
737,288
727,275
719,232
738,231
744,237
728,230
723,238
720,237
711,243
740,261
749,255
758,262
770,251
770,229
774,228
767,238
752,242
753,241
754,217
748,187
745,194
746,205
733,220
752,243
760,255
722,277
714,293
