subject,model,mean_error,variance
subject_001,similarity,88.4328579187438,2829.570347890595
subject_001,poly,83.28592303312321,2439.7381940116898
subject_001,"rbf[thin_plate,s=1.0]",89.04697882734723,2298.3675941839833
subject_001,"rbf[multiquadric,s=0.0]",88.76287735122146,2036.2189990677707
subject_001,"rbf[multiquadric,s=1.0]",93.88410241055152,4310.073367071358
subject_001,"rbf[multiquadric,s=2.0]",131.49198451725837,7294.713552364224
subject_001,tps,88.80281734838076,2229.6160217276124
subject_001,pwa,82.15593210810778,3649.400294249908
subject_001,gpr,74.24536778164281,2517.5222729124907
subject_001,"sim+rbf[thin_plate,s=1.0]",88.8411967515155,2237.882819974589
subject_001,"sim+rbf[multiquadric,s=0.0]",89.82646128906588,2229.7925328089095
subject_001,"sim+rbf[multiquadric,s=1.0]",81.67046883224677,2486.196406360299
subject_001,"sim+rbf[multiquadric,s=2.0]",80.46107334052199,2521.417469343879
subject_001,sim+tps,88.80281735165455,2229.616021732854
subject_001,sim+pwa,82.15593210810785,3649.400294249906
subject_001,sim+gpr,86.18948622963808,1958.109253321788
subject_002,similarity,79.38896764877357,2305.160385623176
subject_002,poly,80.23601254155408,1993.3573055094132
subject_002,"rbf[thin_plate,s=1.0]",80.22956110676532,2210.347858373596
subject_002,"rbf[multiquadric,s=0.0]",79.94264292572407,2386.4010812033857
subject_002,"rbf[multiquadric,s=1.0]",82.01591571696572,1985.9046758952347
subject_002,"rbf[multiquadric,s=2.0]",107.82220773733243,4452.274340107363
subject_002,tps,79.9969330832682,2289.647463427952
subject_002,pwa,70.86423409651898,3451.8613206236632
subject_002,gpr,75.53611489437095,1970.5836396999696
subject_002,"sim+rbf[thin_plate,s=1.0]",79.82495961191641,2212.788156256716
subject_002,"sim+rbf[multiquadric,s=0.0]",81.64962412462044,2402.580451859821
subject_002,"sim+rbf[multiquadric,s=1.0]",73.52138143642362,1477.6553140073224
subject_002,"sim+rbf[multiquadric,s=2.0]",72.67896368990783,1387.918221089865
subject_002,sim+tps,79.99693310118309,2289.647465475561
subject_002,sim+pwa,70.86423409651898,3451.861320623659
subject_002,sim+gpr,74.59161284151367,2118.792137961692
subject_003,similarity,140.029722989783,11361.879766881191
subject_003,poly,121.854156042933,10069.73208870828
subject_003,"rbf[thin_plate,s=1.0]",127.42381471347493,8810.19660659573
subject_003,"rbf[multiquadric,s=0.0]",131.68955110020315,10688.10523894777
subject_003,"rbf[multiquadric,s=1.0]",123.09872194875692,7489.025320054873
subject_003,"rbf[multiquadric,s=2.0]",151.89319731194024,9343.185649146928
subject_003,tps,126.08303614398235,8691.689680892985
subject_003,pwa,114.23893304035492,9012.55006278624
subject_003,gpr,115.48859237999038,6084.878430856842
subject_003,"sim+rbf[thin_plate,s=1.0]",126.619039099634,8856.155934312716
subject_003,"sim+rbf[multiquadric,s=0.0]",134.02455927721795,10180.836318206722
subject_003,"sim+rbf[multiquadric,s=1.0]",111.3368671819092,7518.295019041472
subject_003,"sim+rbf[multiquadric,s=2.0]",108.53967196566518,8095.157090127867
subject_003,sim+tps,126.08303630741212,8691.689719913433
subject_003,sim+pwa,114.23893304035496,9012.550062786246
subject_003,sim+gpr,115.32305202791991,7014.838237172024
subject_004,similarity,96.24358805978468,4347.3893106449295
subject_004,poly,93.95058685061296,3365.1781691451415
subject_004,"rbf[thin_plate,s=1.0]",136.82822191814725,19090.087433765264
subject_004,"rbf[multiquadric,s=0.0]",155.2812640290517,29881.911121063495
subject_004,"rbf[multiquadric,s=1.0]",97.71335200939228,2066.1565345875883
subject_004,"rbf[multiquadric,s=2.0]",116.8548545965765,4395.551972365721
subject_004,tps,133.50695941709668,16086.862531079883
subject_004,pwa,77.46581614192357,5758.83092922415
subject_004,gpr,80.07443111545629,1935.9812116049009
subject_004,"sim+rbf[thin_plate,s=1.0]",137.30812712348998,18913.34206140076
subject_004,"sim+rbf[multiquadric,s=0.0]",159.70719915284923,35122.51141638747
subject_004,"sim+rbf[multiquadric,s=1.0]",92.1000255026802,3138.172459772273
subject_004,"sim+rbf[multiquadric,s=2.0]",90.09983797729102,3145.3005592361756
subject_004,sim+tps,133.5069597556258,16086.86272829646
subject_004,sim+pwa,77.4658161419236,5758.83092922415
subject_004,sim+gpr,96.24358805978468,4347.3893106449295
subject_005,similarity,52.41365056904039,1342.7840353089714
subject_005,poly,45.24837305158239,1172.4296327788325
subject_005,"rbf[thin_plate,s=1.0]",46.778069428355565,1364.8679267790037
subject_005,"rbf[multiquadric,s=0.0]",48.7781459469082,2021.3687724203437
subject_005,"rbf[multiquadric,s=1.0]",64.43477634101576,1724.2956915099685
subject_005,"rbf[multiquadric,s=2.0]",93.69146330950932,4043.4301947778727
subject_005,tps,46.579537506153514,1277.3575907922254
subject_005,pwa,48.27338566466892,2170.3817852683305
subject_005,gpr,44.94757403585354,908.3945863463188
subject_005,"sim+rbf[thin_plate,s=1.0]",46.688562691357255,1327.6276684737231
subject_005,"sim+rbf[multiquadric,s=0.0]",48.59470864622696,2192.4297240043397
subject_005,"sim+rbf[multiquadric,s=1.0]",43.11929511063227,962.3737641082274
subject_005,"sim+rbf[multiquadric,s=2.0]",43.7762243030193,984.503667674297
subject_005,sim+tps,46.57953753458424,1277.3576021439692
subject_005,sim+pwa,48.27338566466892,2170.381785268331
subject_005,sim+gpr,45.14673625241048,1044.154178370606
subject_006,similarity,55.06452227781612,574.5478176757999
subject_006,poly,36.45692758056545,412.3849469568038
subject_006,"rbf[thin_plate,s=1.0]",31.73924847772362,258.8956981531625
subject_006,"rbf[multiquadric,s=0.0]",33.11720546679597,273.29910683145107
subject_006,"rbf[multiquadric,s=1.0]",58.22882451211736,1984.970125347494
subject_006,"rbf[multiquadric,s=2.0]",95.13419213357102,5273.40615182427
subject_006,tps,31.80089364881694,256.81659308574365
subject_006,pwa,28.717083184468223,868.0514394641878
subject_006,gpr,36.21800613993533,214.51911236844032
subject_006,"sim+rbf[thin_plate,s=1.0]",31.793674301709675,258.571688849679
subject_006,"sim+rbf[multiquadric,s=0.0]",33.500843150869635,257.8723915429934
subject_006,"sim+rbf[multiquadric,s=1.0]",34.812549929252185,296.56170881744794
subject_006,"sim+rbf[multiquadric,s=2.0]",36.544962675664344,299.231323211793
subject_006,sim+tps,31.800893649385383,256.8165930901011
subject_006,sim+pwa,28.717083184468223,868.0514394641871
subject_006,sim+gpr,46.419911682332426,365.2279328487499
subject_007,similarity,96.90502766578048,3952.796050355016
subject_007,poly,87.88003648831449,2729.5069316225813
subject_007,"rbf[thin_plate,s=1.0]",84.11980883775986,2515.631539990208
subject_007,"rbf[multiquadric,s=0.0]",85.54746326108904,2747.8570457232076
subject_007,"rbf[multiquadric,s=1.0]",95.15451417241071,3338.776347805672
subject_007,"rbf[multiquadric,s=2.0]",118.75633101991382,5999.0757860708445
subject_007,tps,83.93371859476837,2536.0199503261056
subject_007,pwa,78.96067214732022,3842.0564047801504
subject_007,gpr,72.03202176451198,2565.476793796897
subject_007,"sim+rbf[thin_plate,s=1.0]",83.97258900235589,2551.5008689480637
subject_007,"sim+rbf[multiquadric,s=0.0]",86.08910071711587,2576.072510664447
subject_007,"sim+rbf[multiquadric,s=1.0]",76.21579287906413,2529.1175086618114
subject_007,"sim+rbf[multiquadric,s=2.0]",77.72864093927441,2697.205307484909
subject_007,sim+tps,83.93371859343937,2536.019949928142
subject_007,sim+pwa,78.96067214732028,3842.0564047801504
subject_007,sim+gpr,85.56927683150465,2741.616042827776
subject_008,similarity,50.1404830266532,1270.0973923944616
subject_008,poly,57.07162442838997,2350.5621847314655
subject_008,"rbf[thin_plate,s=1.0]",54.5023956722264,1482.0480331096392
subject_008,"rbf[multiquadric,s=0.0]",56.17302004393022,1594.772610313854
subject_008,"rbf[multiquadric,s=1.0]",66.22465812615646,1938.496326296966
subject_008,"rbf[multiquadric,s=2.0]",91.77416244402951,3924.6954179961417
subject_008,tps,54.35764174206679,1474.4866501297497
subject_008,pwa,51.267742575303195,2073.0638708333204
subject_008,gpr,51.33759724410153,1086.434307972283
subject_008,"sim+rbf[thin_plate,s=1.0]",54.38944379243015,1474.614162511553
subject_008,"sim+rbf[multiquadric,s=0.0]",56.12962566248743,1615.0393705127956
subject_008,"sim+rbf[multiquadric,s=1.0]",48.60974748324781,1186.9672686889637
subject_008,"sim+rbf[multiquadric,s=2.0]",48.091388624342,1181.7360400669604
subject_008,sim+tps,54.35764174626923,1474.4866504835811
subject_008,sim+pwa,51.267742575303195,2073.0638708333213
subject_008,sim+gpr,49.41197649402432,1268.7635150066317
subject_009,similarity,124.485835255878,3845.679333967677
subject_009,poly,101.9463300291244,3949.1909643015542
subject_009,"rbf[thin_plate,s=1.0]",91.5639283878156,3296.366257781619
subject_009,"rbf[multiquadric,s=0.0]",96.97388505114743,3855.9948727896954
subject_009,"rbf[multiquadric,s=1.0]",101.2563803522583,4067.1881128317473
subject_009,"rbf[multiquadric,s=2.0]",128.3380861482229,6054.832164964357
subject_009,tps,91.55543682903988,3277.8374077684966
subject_009,pwa,92.57686178575652,4183.635441844395
subject_009,gpr,86.90326197587443,2748.9938252719294
subject_009,"sim+rbf[thin_plate,s=1.0]",91.538054130588,3274.545125257373
subject_009,"sim+rbf[multiquadric,s=0.0]",96.8247353023006,3912.818960200999
subject_009,"sim+rbf[multiquadric,s=1.0]",87.79951146667574,3116.841757791988
subject_009,"sim+rbf[multiquadric,s=2.0]",91.55608611824805,3392.642730032189
subject_009,sim+tps,91.55543692166216,3277.837418131889
subject_009,sim+pwa,92.57686178575652,4183.635441844395
subject_009,sim+gpr,96.68206576978072,3247.5095850117164
subject_010,similarity,91.72901993089724,1722.3540242301835
subject_010,poly,103.95549952845748,3936.5453964209687
subject_010,"rbf[thin_plate,s=1.0]",106.42845627786424,2251.119475214325
subject_010,"rbf[multiquadric,s=0.0]",112.72675222652045,2729.3620561963157
subject_010,"rbf[multiquadric,s=1.0]",110.49002426972004,3583.3023579331348
subject_010,"rbf[multiquadric,s=2.0]",129.21317567798835,7289.94708785978
subject_010,tps,106.25123150599693,2241.780519544612
subject_010,pwa,89.77724111616524,4578.692706977249
subject_010,gpr,90.57804350261586,2319.783695488655
subject_010,"sim+rbf[thin_plate,s=1.0]",106.04271891062028,2200.2735983944485
subject_010,"sim+rbf[multiquadric,s=0.0]",114.61069575624911,2658.4670921850757
subject_010,"sim+rbf[multiquadric,s=1.0]",82.38389506384317,1895.2462731417704
subject_010,"sim+rbf[multiquadric,s=2.0]",80.18566835185601,1605.4585817275972
subject_010,sim+tps,106.2512315769952,2241.780523104313
subject_010,sim+pwa,89.77724111616526,4578.692706977248
subject_010,sim+gpr,86.07734688513236,1753.2471621711493
subject_011,similarity,100.56483741772456,1577.7284453140803
subject_011,poly,83.16689532292624,1543.6667264918392
subject_011,"rbf[thin_plate,s=1.0]",83.69886933319702,1269.6925717115566
subject_011,"rbf[multiquadric,s=0.0]",78.72241486989111,1251.259322086888
subject_011,"rbf[multiquadric,s=1.0]",94.3197115684976,2203.414413459934
subject_011,"rbf[multiquadric,s=2.0]",132.30764923369608,4792.980727564861
subject_011,tps,82.30340608464141,1220.3950386820825
subject_011,pwa,78.36913725668776,2941.5327997358795
subject_011,gpr,71.92545194444914,1229.3832661299837
subject_011,"sim+rbf[thin_plate,s=1.0]",82.40817351011769,1244.6991393918993
subject_011,"sim+rbf[multiquadric,s=0.0]",83.33619973089694,1238.6700537976008
subject_011,"sim+rbf[multiquadric,s=1.0]",78.65281565793315,1153.7616143941534
subject_011,"sim+rbf[multiquadric,s=2.0]",80.09770779076206,1222.141873884419
subject_011,sim+tps,82.30340609961893,1220.3950391409935
subject_011,sim+pwa,78.36913725668776,2941.5327997358795
subject_011,sim+gpr,83.71196464413309,1135.134541940718
subject_012,similarity,74.55579539654495,2608.1663922994157
subject_012,poly,60.464907982482856,1770.43731337999
subject_012,"rbf[thin_plate,s=1.0]",70.46912668856386,3348.0284451833363
subject_012,"rbf[multiquadric,s=0.0]",74.59110817648443,3831.4368037382783
subject_012,"rbf[multiquadric,s=1.0]",74.94904624435361,2006.78443474477
subject_012,"rbf[multiquadric,s=2.0]",94.97498912063948,3871.5702113892544
subject_012,tps,69.91081034769707,3206.590456485063
subject_012,pwa,64.08138796713729,3870.0287853451127
subject_012,gpr,62.19528692100996,1731.066437297353
subject_012,"sim+rbf[thin_plate,s=1.0]",70.76221347323198,3444.512654674681
subject_012,"sim+rbf[multiquadric,s=0.0]",74.31080833105108,3806.072840221131
subject_012,"sim+rbf[multiquadric,s=1.0]",60.151941474114736,1856.3110150699972
subject_012,"sim+rbf[multiquadric,s=2.0]",60.74476977500362,1800.2298844470508
subject_012,sim+tps,69.91081038179419,3206.590463616998
subject_012,sim+pwa,64.08138796713729,3870.028785345114
subject_012,sim+gpr,68.93590343509852,1938.1062901746743
