subject,model,mean_error,variance
subject_001,similarity,89.6357805926053,2831.7710979325507
subject_001,poly,85.87875071663457,2800.0775401827705
subject_001,"rbf[thin_plate,s=1.0]",90.20940362658416,3034.4399538113976
subject_001,"rbf[multiquadric,s=0.0]",90.76616077370564,2793.4594091884805
subject_001,"rbf[multiquadric,s=1.0]",114.54295553262637,4925.607261653372
subject_001,"rbf[multiquadric,s=2.0]",160.29990108662133,9434.682736852816
subject_001,tps,90.23432468952372,2929.3809811341403
subject_001,pwa,85.68587747026449,4031.4587350240454
subject_001,gpr,81.70775808355546,3042.221931643636
subject_001,"sim+rbf[thin_plate,s=1.0]",90.22451027880152,2949.238228495084
subject_001,"sim+rbf[multiquadric,s=0.0]",90.95217800163104,2905.1468058606456
subject_001,"sim+rbf[multiquadric,s=1.0]",85.00611794084375,2723.8609814974743
subject_001,"sim+rbf[multiquadric,s=2.0]",83.6056421942764,2658.235448592127
subject_001,sim+tps,90.23432469211356,2929.3809811119186
subject_001,sim+pwa,85.68587747026451,4031.458735024046
subject_001,sim+gpr,86.14116751858457,2970.1909753406317
subject_002,similarity,77.91609637440177,2233.3179235838043
subject_002,poly,76.89837101073661,1857.8208998470864
subject_002,"rbf[thin_plate,s=1.0]",80.04522964566686,2529.6021320667382
subject_002,"rbf[multiquadric,s=0.0]",78.66119339514765,2486.9881925047994
subject_002,"rbf[multiquadric,s=1.0]",96.50733628694758,2560.008092264021
subject_002,"rbf[multiquadric,s=2.0]",134.491702628415,6328.760379422015
subject_002,tps,79.44713943251436,2572.2865259492
subject_002,pwa,93.8277625185001,8495.042556782602
subject_002,gpr,77.11532442067194,2195.455530611895
subject_002,"sim+rbf[thin_plate,s=1.0]",79.30889631353796,2505.435734895369
subject_002,"sim+rbf[multiquadric,s=0.0]",80.08895860381914,2692.5331085824873
subject_002,"sim+rbf[multiquadric,s=1.0]",73.59159573340428,1504.0008736666084
subject_002,"sim+rbf[multiquadric,s=2.0]",72.88828283117462,1426.7587255935894
subject_002,sim+tps,79.44713944278651,2572.28652743265
subject_002,sim+pwa,93.82776251850008,8495.0425567826
subject_002,sim+gpr,75.10355071626141,2060.7078963918166
subject_003,similarity,141.91247007836435,11113.205107856133
subject_003,poly,113.73087581385546,7404.847868169142
subject_003,"rbf[thin_plate,s=1.0]",116.64101812982383,9922.217497526452
subject_003,"rbf[multiquadric,s=0.0]",113.47356728236016,10083.289533250823
subject_003,"rbf[multiquadric,s=1.0]",143.80995358453987,8817.91464948872
subject_003,"rbf[multiquadric,s=2.0]",186.2431654283837,11210.741777370897
subject_003,tps,115.123166550457,9859.21249400426
subject_003,pwa,117.2115068340397,12014.921032921862
subject_003,gpr,128.77275367747757,8915.194533441172
subject_003,"sim+rbf[thin_plate,s=1.0]",115.74564863742346,9936.215621023735
subject_003,"sim+rbf[multiquadric,s=0.0]",115.61184268197246,9964.627335501646
subject_003,"sim+rbf[multiquadric,s=1.0]",107.53616389878609,8905.21523030346
subject_003,"sim+rbf[multiquadric,s=2.0]",110.29893432532886,9320.943220965148
subject_003,sim+tps,115.1231666306345,9859.21251576109
subject_003,sim+pwa,117.2115068340397,12014.92103292186
subject_003,sim+gpr,114.00331764926965,8765.494011900308
subject_004,similarity,98.54426019527295,5753.689765860921
subject_004,poly,111.43580312693376,5243.9119769466215
subject_004,"rbf[thin_plate,s=1.0]",175.74445283463925,27505.586046768836
subject_004,"rbf[multiquadric,s=0.0]",189.8918263974689,43080.4104677479
subject_004,"rbf[multiquadric,s=1.0]",102.71766123328072,2367.1461121760635
subject_004,"rbf[multiquadric,s=2.0]",136.29112383109648,4339.9538844576355
subject_004,tps,170.65662879160368,23753.826038729152
subject_004,pwa,94.83629580511848,6310.373340025309
subject_004,gpr,95.11702313912416,2039.1296886673751
subject_004,"sim+rbf[thin_plate,s=1.0]",174.79993642267053,26751.106277950767
subject_004,"sim+rbf[multiquadric,s=0.0]",208.09061239031084,51908.50956871301
subject_004,"sim+rbf[multiquadric,s=1.0]",103.03073262477848,4279.143829286581
subject_004,"sim+rbf[multiquadric,s=2.0]",99.72253839081978,4308.8996589037915
subject_004,sim+tps,170.65662937880384,23753.82636891773
subject_004,sim+pwa,94.83629580511854,6310.373340025299
subject_004,sim+gpr,103.10085466990829,6396.443408871255
subject_005,similarity,53.26000931061072,1369.6343365669782
subject_005,poly,46.6980939783608,1090.730975251392
subject_005,"rbf[thin_plate,s=1.0]",48.03294489727666,1382.7412837764546
subject_005,"rbf[multiquadric,s=0.0]",50.57733994337216,2006.6950767569065
subject_005,"rbf[multiquadric,s=1.0]",80.45866484346911,2518.1107075399213
subject_005,"rbf[multiquadric,s=2.0]",120.17387239226684,5955.099249122301
subject_005,tps,47.82651103548148,1288.580282384022
subject_005,pwa,60.42601826258715,4771.85201617515
subject_005,gpr,48.42191429033607,976.5184544524368
subject_005,"sim+rbf[thin_plate,s=1.0]",47.921838445621624,1337.3819427016276
subject_005,"sim+rbf[multiquadric,s=0.0]",49.87589615767753,2178.487830021026
subject_005,"sim+rbf[multiquadric,s=1.0]",45.09971087342976,1019.706991144299
subject_005,"sim+rbf[multiquadric,s=2.0]",46.05829798189084,1056.7012340205076
subject_005,sim+tps,47.82651105804408,1288.5802904889597
subject_005,sim+pwa,60.42601826258717,4771.852016175151
subject_005,sim+gpr,48.268281918715,1145.35369758922
subject_006,similarity,50.399129189265715,539.1389462982197
subject_006,poly,32.425402864483,186.3348351907875
subject_006,"rbf[thin_plate,s=1.0]",34.29749526111135,301.90260670815
subject_006,"rbf[multiquadric,s=0.0]",39.24192276177771,597.0027306262205
subject_006,"rbf[multiquadric,s=1.0]",76.06129458169596,2880.1291336322633
subject_006,"rbf[multiquadric,s=2.0]",120.41413464350563,6889.704444993169
subject_006,tps,34.698025093051264,308.360967331552
subject_006,pwa,29.715261736097307,855.4926349981059
subject_006,gpr,38.026572401507146,312.68513555331475
subject_006,"sim+rbf[thin_plate,s=1.0]",34.686319667249094,309.04065315365517
subject_006,"sim+rbf[multiquadric,s=0.0]",36.502747547064466,372.9673871950662
subject_006,"sim+rbf[multiquadric,s=1.0]",36.30733217029113,238.65955403912108
subject_006,"sim+rbf[multiquadric,s=2.0]",38.08338580761254,256.52078748373197
subject_006,sim+tps,34.69802509156387,308.3609672888175
subject_006,sim+pwa,29.715261736097265,855.4926349981072
subject_006,sim+gpr,46.00015077545813,546.5534582887524
subject_007,similarity,96.39830074003213,4689.634917944189
subject_007,poly,88.16801257489472,2799.651970137914
subject_007,"rbf[thin_plate,s=1.0]",82.92774025199982,2678.6031435703344
subject_007,"rbf[multiquadric,s=0.0]",85.09859893422356,2962.911272373013
subject_007,"rbf[multiquadric,s=1.0]",109.69244610190478,4579.587851699123
subject_007,"rbf[multiquadric,s=2.0]",139.57366311775866,8149.064690248125
subject_007,tps,82.79193986272568,2711.601551663447
subject_007,pwa,80.889231647757,4317.3729318278365
subject_007,gpr,77.09033211141315,3312.4748329863555
subject_007,"sim+rbf[thin_plate,s=1.0]",82.70278296301616,2722.4492130789317
subject_007,"sim+rbf[multiquadric,s=0.0]",84.91840426792011,2672.980896202568
subject_007,"sim+rbf[multiquadric,s=1.0]",80.44381718319121,3280.2483782374898
subject_007,"sim+rbf[multiquadric,s=2.0]",82.73789022063234,3530.909300985667
subject_007,sim+tps,82.79193985957936,2711.6015512639447
