x,y
1512,822
1501,827
1495,825
1489,816
1498,811
1498,780
1492,763
1491,757
1489,766
1485,795
1497,797
1507,799
1498,798
1507,798
1507,802
1517,801
1522,804
1500,798
1483,789
1481,781
1502,797
1527,798
1520,790
1503,772
1494,775
1465,784
1463,790
1484,798
1513,797
1520,794
1505,783
1488,767
1475,758
1469,765
1474,783
1488,791
1501,788
1519,789
1528,777
1514,768
1498,748
1492,735
1501,728
1514,759
1485,782
1465,788
1467,799
1477,802
1503,811
1509,813
1519,808
1516,794
1500,764
1477,778
1475,790
1479,804
1471,809
1455,809
1436,812
1425,810
1424,797
1437,785
1440,782
1450,795
1439,801
1439,793
1439,790
1437,796
1427,791
1418,778
1418,768
1430,766
1458,769
1479,757
1468,722
1446,703
1450,732
1473,761
1484,782
1491,780
1493,785
1483,798
1468,809
1478,818
1488,815
1510,804
1504,784
1496,767
1489,753
1491,755
1487,769
1485,773
1475,767
1467,733
1467,727
1472,723
1473,720
1465,717
1454,711
1451,714
1441,741
1432,750
1425,748
1429,740
1435,728
1433,711
1430,698
1433,704
1447,705
1469,711
1464,715
1459,719
1457,729
1462,729
1444,729
1436,745
1442,751
