timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-25T16:20:19.373,1,689,132,676.8655462184873,212.5966386554622,,,,,-12,80,,,,,24.67,119
2025-11-25T16:20:25.762,0,163,132,213.6638655462185,237.7058823529412,,,,,50,105,,,,,24.49,119
2025-11-25T16:20:32.156,5,689,596,722.6722689075631,574.8571428571429,,,,,33,-21,,,,,27.12,119
2025-11-25T16:20:38.561,10,1215,1060,1218.2413793103449,987.3879310344828,,,,,3,-72,,,,,57.91,116
2025-11-25T16:20:44.950,8,163,1060,224.34782608695653,876.5217391304348,,,,,61,-183,,,,,54.98,46
2025-11-25T16:20:51.357,9,689,1060,737.047619047619,940.2571428571429,,,,,48,-119,,,,,32.93,105
2025-11-25T16:20:57.747,12,426,364,438.4406779661017,393.4830508474576,,,,,12,29,,,,,22.68,118
2025-11-25T16:21:04.141,14,1478,364,1449.6806722689075,364.12605042016804,,,,,-28,0,,,,,27.75,119
2025-11-25T16:21:10.548,3,1741,132,1681.7948717948718,127.34188034188034,,,,,-59,-4,,,,,28.99,117
2025-11-25T16:21:16.951,11,1741,1060,1745.2268907563025,1095.4285714285713,,,,,4,35,,,,,30.98,119
2025-11-25T16:21:23.343,6,1215,596,1170.5726495726497,609.5470085470085,,,,,-44,13,,,,,29.94,117
2025-11-25T16:21:29.748,2,1215,132,1161.125,147.78571428571428,,,,,-53,15,,,,,22.28,112
2025-11-25T16:21:36.142,13,952,364,920.790909090909,379.6818181818182,,,,,-31,15,,,,,27.77,110
2025-11-25T16:21:42.547,16,952,828,943.3304347826087,768.3391304347826,,,,,-8,-59,,,,,30.44,115
2025-11-25T16:21:48.951,15,426,828,492.546218487395,758.9411764705883,,,,,66,-69,,,,,28.94,119
2025-11-25T16:21:55.345,4,163,596,208.2941176470588,647.7647058823529,,,,,45,51,,,,,36.1,119
2025-11-25T16:22:01.751,7,1741,596,1709.6864406779662,585.7542372881356,,,,,-31,-10,,,,,29.47,118
2025-11-25T16:22:08.157,17,1478,828,1475.7777777777778,772.4700854700855,,,,,-2,-55,,,,,43.16,117
