x,y
1577,874
1546,834
1531,816
1523,815
1522,819
1550,879
1551,899
1570,863
1568,846
1565,859
1575,887
1588,914
1605,930
1604,910
1635,931
1652,954
1659,977
1642,989
1625,991
1622,988
1618,987
1608,988
1628,975
1619,957
1606,958
1590,959
1583,963
1586,965
1583,959
1583,958
1589,944
1576,944
1577,947
1584,940
1581,941
1581,957
1590,959
1607,968
1606,970
1605,977
1555,942
1517,909
1510,902
1528,917
1524,930
1552,953
1577,972
1607,988
1614,997
1620,998
1632,1004
1635,1002
1652,984
1641,952
1621,959
1623,986
1620,985
1622,991
1618,992
1637,988
1642,998
1628,1006
1619,1011
1603,1006
1605,985
1581,985
1577,974
1570,967
1563,955
1563,950
1563,954
1576,956
1570,957
1567,948
1544,947
1543,944
1547,936
1551,924
1528,928
1552,932
1551,943
1545,932
1546,923
1548,927
1543,944
1547,959
1564,958
1549,966
1556,960
1547,955
1541,946
1544,934
1548,938
1549,942
1557,941
1561,935
1574,965
1584,988
1589,1004
1593,1001
1601,1001
1598,985
1589,976
1586,986
1578,983
1540,965
1531,942
1522,928
1521,941
1492,903
1487,867
1506,825
1502,841
1526,876
1535,909
1546,924
1557,928
1543,934
1555,931
