x,y
886,491
894,457
899,429
872,397
880,375
891,374
935,368
937,373
944,371
931,379
968,376
971,384
988,381
971,383
961,380
946,380
923,385
936,399
941,418
934,424
932,401
926,380
929,387
926,386
922,381
920,372
932,371
928,378
909,390
914,384
939,374
932,374
929,388
928,407
933,416
937,410
929,415
930,391
939,363
936,353
930,346
929,328
929,311
925,307
919,315
924,318
929,331
935,346
934,349
928,357
928,362
913,390
896,417
904,419
915,386
922,342
917,314
914,327
921,348
912,358
915,357
908,363
909,366
917,369
902,358
902,348
904,331
905,322
909,319
909,323
904,343
902,386
908,406
909,377
904,355
901,315
921,296
925,296
919,305
897,330
884,358
891,354
886,351
872,346
880,366
904,382
923,368
925,360
917,345
927,323
923,310
914,313
910,331
891,357
883,366
901,364
948,334
950,343
949,356
952,380
961,386
946,393
940,405
908,406
893,401
893,396
909,391
899,404
884,414
884,412
891,408
897,413
909,410
909,405
909,410
915,407
901,402
894,408
