x,y
330,282
321,271
308,261
311,258
314,247
329,221
336,200
342,206
341,210
355,231
370,242
403,249
389,240
363,243
337,246
317,217
302,200
316,188
331,181
355,195
376,200
380,176
369,174
378,199
389,198
377,198
373,201
337,197
315,196
315,196
339,187
375,207
396,222
399,218
394,207
396,192
389,208
393,244
402,233
404,206
399,190
392,192
381,209
372,206
362,199
348,194
330,190
329,203
353,225
367,234
376,244
354,240
310,254
305,260
301,242
282,243
297,229
296,224
300,228
320,212
330,193
333,182
337,175
326,191
313,206
322,220
328,204
306,207
303,211
291,234
287,256
290,245
305,228
307,229
308,239
297,223
283,237
271,253
267,264
290,256
317,252
324,246
319,248
332,246
347,218
364,224
390,227
400,220
399,234
389,258
353,260
313,275
288,274
286,264
302,264
306,281
329,286
331,271
330,258
328,259
334,241
359,220
359,191
371,167
354,152
357,173
364,221
361,254
366,259
376,233
375,233
373,246
359,248
361,265
379,252
387,253
382,259
376,264
362,275
342,291
