x,y
1382,331
1393,345
1390,371
1379,347
1391,316
1427,330
1430,367
1425,371
1420,359
1434,382
1411,404
1407,413
1417,397
1412,400
1372,406
1393,419
1408,417
1428,401
1431,390
1408,402
1409,387
1407,384
1391,407
1389,414
1376,419
1372,431
1381,410
1384,392
1365,381
1355,391
1375,409
1373,424
1374,450
1381,437
1353,416
1328,405
1328,408
1323,392
1325,386
1329,350
1370,340
1385,304
1372,324
1373,346
1370,341
1367,349
1370,373
1360,373
1373,388
1373,402
1376,404
1404,420
1418,414
1424,406
1425,414
1433,431
1429,427
1408,402
1407,408
1411,429
1411,443
1385,454
1368,453
1373,441
1378,436
1368,446
1383,451
1376,446
1390,447
1393,439
1401,438
1400,444
1400,457
1384,460
1350,448
1322,393
1335,371
1336,348
1339,339
1334,339
1330,362
1336,376
1332,382
1340,384
1350,391
1347,397
1351,413
1348,420
1360,412
1363,396
1373,393
1373,399
1375,395
1374,386
1362,370
1348,361
1351,340
1359,323
1353,325
1348,327
1348,314
1345,326
1346,335
1330,336
1327,348
1314,358
1320,383
1311,389
1315,399
1312,371
1323,326
1316,308
1312,318
1321,309
1311,320
1312,320
1324,317
1340,318
1337,313
1321,317
