x,y
732,177
704,190
723,173
731,171
725,184
713,183
718,192
740,183
773,157
766,151
777,142
789,158
799,152
791,156
783,167
748,212
726,229
732,233
740,233
743,238
757,267
773,265
799,268
800,274
782,274
756,257
764,258
769,266
759,279
754,286
759,277
766,265
776,282
781,278
785,279
783,278
758,277
741,282
737,288
737,265
732,247
747,259
746,264
747,258
745,236
736,227
729,226
756,235
760,235
755,257
753,269
747,297
740,312
732,310
710,298
705,286
684,292
711,291
715,281
725,247
744,173
741,135
721,137
696,163
711,199
723,197
726,181
721,167
727,157
750,154
748,160
747,158
746,151
732,139
720,152
708,173
710,174
710,171
730,174
737,183
737,192
723,189
722,190
720,176
706,173
703,153
714,148
715,141
704,143
700,132
706,120
697,132
681,145
675,132
666,139
714,181
744,217
742,200
743,190
750,177
757,184
760,183
744,175
724,161
715,163
713,154
719,145
715,150
711,151
711,155
749,189
763,205
764,213
750,211
748,207
750,204
734,203
731,197
718,185
