x,y
957,641
914,625
922,623
989,690
993,732
985,715
941,660
919,639
915,637
891,621
883,626
888,635
890,629
896,631
889,647
888,659
885,671
894,678
902,671
905,665
904,664
912,665
924,688
948,678
972,685
973,704
967,713
963,725
948,749
943,759
947,745
923,707
904,689
907,681
905,664
908,656
900,650
898,644
889,657
916,662
919,659
917,665
922,667
935,668
928,660
930,664
931,677
934,668
943,672
955,664
938,668
928,648
931,653
907,662
895,649
909,638
915,651
911,651
942,660
946,675
946,701
935,696
925,693
924,709
911,714
920,729
917,734
899,727
891,724
898,707
905,689
904,666
901,671
913,681
912,684
909,694
913,705
912,701
895,702
890,700
883,696
871,736
879,776
890,781
891,780
875,780
879,775
883,776
888,786
887,789
890,786
897,784
876,786
855,793
857,779
856,766
851,756
841,770
825,770
869,767
900,760
934,775
941,789
959,780
975,778
965,770
937,772
928,768
903,760
899,767
889,756
880,744
886,742
888,749
892,760
885,751
878,759
878,757
898,754
