x,y
764,779
755,812
747,793
740,739
738,723
736,756
734,793
737,803
729,788
719,800
719,817
741,832
731,829
724,826
747,830
760,814
765,810
758,811
743,823
731,806
708,791
695,801
697,800
715,816
752,812
803,820
834,797
822,781
828,766
825,782
833,775
836,785
839,791
839,795
811,803
805,791
802,801
823,815
806,823
806,826
806,817
791,822
788,821
765,808
746,800
758,819
768,840
789,850
804,848
768,843
745,833
733,849
738,833
743,816
719,804
732,785
761,762
758,760
745,774
718,810
711,790
691,757
680,746
686,766
709,787
715,776
707,741
691,709
715,740
715,751
735,748
710,714
721,712
729,714
728,738
704,787
674,842
649,863
668,873
688,865
711,846
723,829
744,841
743,857
744,877
758,896
749,888
754,879
761,848
773,833
775,832
758,854
745,857
759,863
760,868
744,864
729,844
714,819
706,803
692,797
698,791
694,788
701,812
706,847
715,874
730,883
740,875
736,870
711,861
686,868
681,871
704,891
720,889
716,891
702,878
695,882
705,870
