subject,model,mean_error,variance
Freddie,similarity,89.0414025739352,2711.2566377113153
Freddie,poly,81.2782411550774,2436.24891868311
Freddie,"rbf[thin_plate,s=1.0]",88.35121879980802,2525.558359042611
Freddie,"rbf[multiquadric,s=0.0]",86.90415027324217,2205.361716596742
Freddie,"rbf[multiquadric,s=1.0]",112.2823927637213,4467.074027636644
Freddie,"rbf[multiquadric,s=2.0]",159.1075292540127,9839.048839413925
Freddie,tps,88.08398490718348,2420.7185274477933
Freddie,pwa,95.01471606013051,6449.112761559891
Freddie,gpr,73.99200581256918,2524.6391644768396
Freddie,"sim+rbf[thin_plate,s=1.0]",88.05898491235938,2437.9522450568306
Freddie,"sim+rbf[multiquadric,s=0.0]",89.51785131823917,2438.1453902810404
Freddie,"sim+rbf[multiquadric,s=1.0]",80.11398331054943,2687.893610041891
Freddie,"sim+rbf[multiquadric,s=2.0]",79.2957904422742,2714.1492630770144
Freddie,sim+tps,88.08398490895826,2420.7185275175393
Freddie,sim+pwa,95.01471606013048,6449.112761559889
Freddie,sim+gpr,83.66677706807246,2522.3170128453453
Jane,similarity,80.1871166010918,2322.855916498428
Jane,poly,82.54298264755487,2163.0724240462764
Jane,"rbf[thin_plate,s=1.0]",83.94470885445563,2388.0880322290504
Jane,"rbf[multiquadric,s=0.0]",81.15199756268471,2459.957682375372
Jane,"rbf[multiquadric,s=1.0]",91.05567369450448,2705.300015128541
Jane,"rbf[multiquadric,s=2.0]",128.23012678574858,7222.910623937906
Jane,tps,82.83216340619128,2414.2790203158115
Jane,pwa,97.70061376042314,8511.767566812357
Jane,gpr,76.50279137735,1784.6914308186424
Jane,"sim+rbf[thin_plate,s=1.0]",82.83106729899673,2376.0856598782043
Jane,"sim+rbf[multiquadric,s=0.0]",83.90957877266024,2514.8908829392562
Jane,"sim+rbf[multiquadric,s=1.0]",73.6608706658467,1418.2942170410076
Jane,"sim+rbf[multiquadric,s=2.0]",72.31592810924252,1354.395164818407
Jane,sim+tps,82.83216341960839,2414.2790224228893
Jane,sim+pwa,97.70061376042311,8511.76756681236
Jane,sim+gpr,79.08618388596018,2255.3908078867134
Joao,similarity,141.04357677349319,12482.838027148644
Joao,poly,133.9456411615704,12521.427908082129
Joao,"rbf[thin_plate,s=1.0]",152.14291291326055,16590.940186633503
Joao,"rbf[multiquadric,s=0.0]",139.6647748345264,12567.74282193206
Joao,"rbf[multiquadric,s=1.0]",136.7026345402179,7525.259250074448
Joao,"rbf[multiquadric,s=2.0]",175.0946266951931,11844.028316803384
Joao,tps,147.9543981611711,15339.182195079195
Joao,pwa,124.44319287392747,10583.940792778376
Joao,gpr,131.93498499295396,9628.0618558684
Joao,"sim+rbf[thin_plate,s=1.0]",150.04271213090044,15943.037350792092
Joao,"sim+rbf[multiquadric,s=0.0]",148.40488311206772,14188.106146484344
Joao,"sim+rbf[multiquadric,s=1.0]",116.87220142910932,8442.944140807296
Joao,"sim+rbf[multiquadric,s=2.0]",112.10206496235836,8904.164969147576
Joao,sim+tps,147.95439831629625,15339.182243219571
Joao,sim+pwa,124.44319287392756,10583.94079277837
Joao,sim+gpr,133.34111915500276,9452.856744559433
Khushee Goel,similarity,99.10675161418087,4579.853711509488
Khushee Goel,poly,117.73053178840333,6547.11346681629
Khushee Goel,"rbf[thin_plate,s=1.0]",106.92582478387286,4268.828192034952
Khushee Goel,"rbf[multiquadric,s=0.0]",108.46014143615574,2861.091406797092
Khushee Goel,"rbf[multiquadric,s=1.0]",113.95861052239927,2677.164663397092
Khushee Goel,"rbf[multiquadric,s=2.0]",141.5308056145855,7122.287160535016
Khushee Goel,tps,106.6071604476085,4087.73978047851
Khushee Goel,pwa,86.73937230772582,5000.559831340453
Khushee Goel,gpr,84.7252174179128,1968.86418987079
Khushee Goel,"sim+rbf[thin_plate,s=1.0]",108.90402546849572,4191.148854874792
Khushee Goel,"sim+rbf[multiquadric,s=0.0]",110.57566153273356,4133.18246073748
Khushee Goel,"sim+rbf[multiquadric,s=1.0]",96.70671147565268,4321.541023649494
Khushee Goel,"sim+rbf[multiquadric,s=2.0]",95.58156416422942,4321.316342624144
Khushee Goel,sim+tps,106.60716048075466,4087.739779194092
Khushee Goel,sim+pwa,86.7393723077258,5000.559831340451
Khushee Goel,sim+gpr,92.99761530193145,4512.489796733277
Liu Jiaqi,similarity,52.78644256636149,1370.0146248247486
Liu Jiaqi,poly,47.90679144463087,1396.718099679684
Liu Jiaqi,"rbf[thin_plate,s=1.0]",48.17742959585375,1785.6533790517985
Liu Jiaqi,"rbf[multiquadric,s=0.0]",50.17341325542048,2602.6974450622433
Liu Jiaqi,"rbf[multiquadric,s=1.0]",80.67222802147381,2404.829402952087
Liu Jiaqi,"rbf[multiquadric,s=2.0]",117.4500478053087,6057.835772347105
Liu Jiaqi,tps,47.80999287838575,1562.55989032473
Liu Jiaqi,pwa,60.71024705285627,5321.904286553376
Liu Jiaqi,gpr,46.03213692621406,961.7578134476207
Liu Jiaqi,"sim+rbf[thin_plate,s=1.0]",48.07310582395694,1717.527569951322
Liu Jiaqi,"sim+rbf[multiquadric,s=0.0]",50.10300064259577,2884.276047971432
Liu Jiaqi,"sim+rbf[multiquadric,s=1.0]",44.22015506096785,1000.8198447197635
Liu Jiaqi,"sim+rbf[multiquadric,s=2.0]",45.010407724287944,1021.5938797023335
Liu Jiaqi,sim+tps,47.80999292016508,1562.559918100504
Liu Jiaqi,sim+pwa,60.71024705285627,5321.904286553376
Liu Jiaqi,sim+gpr,46.683015118381746,1111.0084191820993
TJ,similarity,59.27365782700978,660.0991888701982
TJ,poly,38.36706461334879,306.7629258417591
TJ,"rbf[thin_plate,s=1.0]",42.659248045705034,485.90699666061255
TJ,"rbf[multiquadric,s=0.0]",45.49414964986145,583.559348540867
TJ,"rbf[multiquadric,s=1.0]",78.79724612218288,3039.2091177382285
TJ,"rbf[multiquadric,s=2.0]",126.82391602471311,8093.02165404241
TJ,tps,42.70562486924408,487.4008661185156
TJ,pwa,81.53171109604934,14358.182831601727
TJ,gpr,46.59411989579847,381.8977073751176
TJ,"sim+rbf[thin_plate,s=1.0]",42.73553379058176,485.3608425399695
TJ,"sim+rbf[multiquadric,s=0.0]",44.27215894012851,549.8816264243754
TJ,"sim+rbf[multiquadric,s=1.0]",44.11338715629275,308.93539222876905
TJ,"sim+rbf[multiquadric,s=2.0]",43.85544697658031,315.05715992994794
TJ,sim+tps,42.7056248693871,487.4008661620453
TJ,sim+pwa,81.53171109604935,14358.182831601725
TJ,sim+gpr,45.06169414942359,425.2425448530647
Tristan,similarity,102.48317856557503,3791.096464172155
Tristan,poly,83.45649616641904,2444.8177318525945
Tristan,"rbf[thin_plate,s=1.0]",79.76060128421587,2629.459466373585
Tristan,"rbf[multiquadric,s=0.0]",81.10286959713652,3019.37748808852
Tristan,"rbf[multiquadric,s=1.0]",103.50718175323516,3789.0089191600023
Tristan,"rbf[multiquadric,s=2.0]",136.00913260618816,8807.94218776029
Tristan,tps,79.62278659136842,2673.1239958039864
Tristan,pwa,110.12988916459123,9950.335166083214
Tristan,gpr,71.79903411410699,2331.091728822494
Tristan,"sim+rbf[thin_plate,s=1.0]",79.69312612159112,2682.1495683702487
Tristan,"sim+rbf[multiquadric,s=0.0]",82.34348085155169,2862.8575821630484
Tristan,"sim+rbf[multiquadric,s=1.0]",77.94588597700809,2508.878479319278
Tristan,"sim+rbf[multiquadric,s=2.0]",81.12682068848598,2730.575412125956
Tristan,sim+tps,79.62278658904559,2673.1239957744415
Tristan,sim+pwa,110.12988916459123,9950.335166083216
Tristan,sim+gpr,75.36968755737155,2374.0637574225098
ZAnna,similarity,51.12806657428104,1288.0531049034669
ZAnna,poly,54.41316603996092,1405.4766624748322
ZAnna,"rbf[thin_plate,s=1.0]",56.230616957587614,1452.0557093060997
ZAnna,"rbf[multiquadric,s=0.0]",57.58327796953082,1535.7138204366809
ZAnna,"rbf[multiquadric,s=1.0]",80.64749574776472,2532.382628455261
ZAnna,"rbf[multiquadric,s=2.0]",114.4404364754358,5613.017219811527
ZAnna,tps,56.0217640492882,1448.3386860567502
ZAnna,pwa,63.33031437579656,4794.049217663526
ZAnna,gpr,52.25832242328809,1116.4189528394886
