x,y
1436,444
1427,437
1455,411
1481,407
1508,393
1495,422
1505,457
1480,458
1453,442
1461,413
1460,417
1444,440
1440,446
1450,441
1458,422
1447,422
1434,428
1424,427
1415,410
1408,398
1420,383
1411,373
1398,401
1365,404
1372,416
1386,416
1393,417
1388,410
1405,412
1394,439
1372,455
1366,474
1387,480
1404,472
1407,470
1401,454
1400,451
1405,434
1407,437
1408,456
1411,466
1424,474
1425,466
1410,461
1393,472
1397,471
1407,475
1401,467
1407,458
1402,455
1399,466
1388,471
1389,463
1411,453
1430,443
1430,442
1436,451
1440,449
1446,436
1455,439
1458,436
1451,427
1446,415
1468,428
1486,439
1476,432
1457,416
1453,386
1456,363
1439,377
1417,400
1427,392
1449,389
1462,408
1479,411
1474,416
1464,417
1464,450
1460,459
1449,435
1463,414
1473,398
