x,y
1764311686.609946,646,1009
1764311686.6458714,653,1017
1764311686.675578,664,1026
1764311686.7053335,689,1011
1764311686.735187,705,1013
1764311686.7652256,705,1007
1764311686.7956567,693,1002
1764311686.8248966,677,991
1764311686.8556898,658,992
1764311686.8857155,636,994
1764311686.929734,634,984
1764311686.9649053,794,875
1764311686.999722,218,1015
1764311687.030288,2279,2722
1764311687.0602417,466,400
1764311687.0899396,1391,445
1764311687.1197426,1392,396
1764311687.161501,1364,405
1764311687.185487,1110,577
1764311687.2255137,1127,590
1764311687.2555995,1144,599
1764311687.2960093,1140,623
1764311687.32545,1118,646
1764311687.3556218,1110,624
1764311687.390719,1126,616
1764311687.4255056,1125,608
1764311687.4547663,1130,583
1764311687.494981,1156,553
1764311687.5247452,1181,552
1764311687.555652,1177,565
1764311687.5952933,1172,568
1764311687.6249826,1149,561
1764311687.6655648,1141,545
1764311687.7115827,1145,540
1764311687.7451491,1147,545
1764311687.770276,1146,545
1764311687.800175,1146,543
1764311687.830065,1155,528
1764311687.8602116,1175,536
1764311687.8900783,1190,552
1764311687.925546,1201,562
1764311687.9716132,1216,577
1764311688.0198147,1220,566
1764311688.0508242,1205,576
1764311688.0698946,1183,573
1764311688.1056132,1189,568
1764311688.1357398,1193,550
1764311688.1649845,1199,552
1764311688.195648,1203,555
1764311688.2249846,1194,560
1764311688.2551186,1192,530
1764311688.2997253,1193,513
1764311688.3308845,1219,511
1764311688.3600955,1217,516
1764311688.395168,1214,522
1764311688.4300447,1220,521
1764311688.465536,1205,534
1764311688.4956596,1187,524
1764311688.529956,1187,515
1764311688.57058,1189,524
