x,y
1587,269
1577,252
1578,261
1592,253
1611,247
1624,253
1629,255
1630,248
1596,283
1607,306
1613,309
1602,293
1576,279
1567,278
1550,271
1568,276
1565,278
1552,279
1548,280
1538,278
1533,275
1526,259
1516,250
1519,249
1520,242
1524,238
1530,238
1569,260
1598,283
1627,300
1623,301
1591,294
1586,268
1584,254
1567,256
1571,253
1573,259
1559,265
1559,262
1551,259
1536,254
1526,241
1525,234
1527,232
1527,240
1539,255
1547,275
1571,285
1608,277
1633,265
1611,285
1598,302
1590,303
1584,303
1573,303
1584,301
1591,304
1593,294
1591,278
1601,272
1589,265
1578,258
1553,260
1541,246
1545,240
1577,250
1596,277
1605,267
1612,266
1608,262
1594,266
1580,255
1557,253
1541,253
1581,257
1610,256
1608,254
1588,242
1564,240
1561,247
1568,253
1577,246
1578,243
1565,238
1546,235
1549,237
1566,240
1564,251
1543,254
1534,264
1557,266
1580,264
1586,261
1601,267
1607,266
1603,262
1605,266
1602,267
1610,268
1601,263
1607,260
1621,259
1612,260
1606,272
1622,289
1638,284
1654,280
1659,272
1666,273
1674,274
1668,278
1667,270
1650,281
1644,284
1643,292
1610,301
1593,291
1585,285
