x,y
1764475304.3621066,218,578
1764475304.3969572,219,569
1764475304.431383,212,579
1764475304.457439,196,590
1764475304.4963279,192,594
1764475304.521587,196,604
1764475304.5573294,200,616
1764475304.5873346,196,633
1764475304.6172247,199,628
1764475304.646629,204,608
1764475304.6974776,205,597
1764475304.7372289,196,613
1764475304.7574947,176,640
1764475304.7865167,171,631
1764475304.817413,162,631
1764475304.852786,166,628
1764475304.8820071,164,628
1764475304.9171548,158,632
1764475304.9574273,156,633
1764475304.9866493,145,629
1764475305.02221,141,635
1764475305.056701,138,640
1764475305.0968192,151,633
1764475305.1370008,160,625
1764475305.1714284,165,616
1764475305.2018964,179,608
1764475305.231768,187,598
1764475305.2623036,188,598
1764475305.2984428,185,597
1764475305.326693,182,597
1764475305.3613546,177,595
1764475305.3919227,169,606
1764475305.4213507,166,601
1764475305.4515057,170,594
1764475305.4869533,178,590
1764475305.5217192,187,579
1764475305.562076,188,584
1764475305.5870004,193,599
1764475305.6226778,192,602
1764475305.661323,202,608
1764475305.691437,208,605
1764475305.722218,202,600
1764475305.7567468,192,592
1764475305.7871842,184,588
1764475305.8327367,188,594
1764475305.8666816,184,605
1764475305.9064887,186,614
1764475305.9319184,178,620
1764475305.9622273,172,613
1764475305.9922528,177,602
1764475306.0314505,177,595
1764475306.0568862,178,594
1764475306.096394,177,590
1764475306.1266744,167,585
1764475306.171881,167,588
1764475306.2121058,163,594
1764475306.256414,165,597
1764475306.282258,173,605
1764475306.3119552,177,606
1764475306.3416176,183,604
1764475306.3717248,188,597
1764475306.402027,186,594
1764475306.44692,185,586
1764475306.487079,179,594
1764475306.5121865,179,609
1764475306.5417395,173,618
1764475306.5717115,165,617
1764475306.6017654,160,608
1764475306.631474,165,600
1764475306.6626117,161,595
1764475306.6968648,157,596
1764475306.7316225,154,600
1764475306.7616048,150,612
1764475306.796838,149,629
1764475306.826584,148,630
1764475306.8621788,150,634
1764475306.9023163,156,631
1764475306.9264812,158,615
1764475306.9618106,152,609
1764475306.9967313,158,604
1764475307.0323775,169,603
1764475307.0666168,181,606
1764475307.0968144,183,610
1764475307.1313431,179,614
1764475307.1672401,174,611
1764475307.1974669,165,608
1764475307.2313833,178,601
1764475307.273117,175,588
1764475307.3166318,167,594
1764475307.356372,161,604
1764475307.381522,153,604
1764475307.4164593,146,610
1764475307.4470432,146,609
1764475307.4813533,145,612
1764475307.5172498,140,614
1764475307.5472307,131,607
1764475307.5814831,124,601
1764475307.6116097,117,598
1764475307.6413615,113,602
1764475307.67149,117,601
1764475307.7025044,124,608
1764475307.7340467,135,612
1764475307.7668498,139,616
1764475307.8071644,139,620
1764475307.8333302,149,596
1764475307.871966,150,587
1764475307.9019594,147,584
1764475307.9317632,137,585
1764475307.9668584,137,587
1764475308.001481,132,584
1764475308.0340638,135,585
1764475308.071473,133,589
1764475308.101586,121,591
1764475308.1364021,120,597
1764475308.1671605,125,601
1764475308.2018406,130,601
1764475308.2413101,137,600
1764475308.2672594,135,595
1764475308.317249,136,596
1764475308.3369746,134,596
