x,y
1764475368.3618088,1428,897
1764475368.411109,1438,886
1764475368.4523115,1434,886
1764475368.491772,1430,897
1764475368.5318203,1441,905
1764475368.574018,1446,926
1764475368.601159,1439,955
1764475368.631151,1435,962
1764475368.6611984,1428,955
1764475368.7122426,1421,942
1764475368.751746,1423,946
1764475368.775984,1419,944
1764475368.8112772,1419,933
1764475368.8512805,1420,916
1764475368.8772764,1426,905
1764475368.9066384,1424,909
1764475368.936373,1424,915
1764475368.966839,1427,919
1764475369.0009692,1432,918
1764475369.0268993,1439,920
1764475369.0614524,1434,920
1764475369.0910232,1434,920
1764475369.1318002,1437,917
1764475369.1617558,1439,912
1764475369.2013223,1438,906
1764475369.2322466,1436,900
1764475369.2727964,1431,874
1764475369.301145,1435,864
1764475369.3419027,1445,890
1764475369.366785,1430,912
1764475369.4014282,1440,915
1764475369.441237,1438,909
1764475369.4759314,1426,906
1764475369.5069573,1390,890
1764475369.541453,1399,887
1764475369.5873344,1423,878
1764475369.6314776,1454,882
1764475369.6660233,1440,855
1764475369.7012515,1426,844
1764475369.7352135,1424,847
1764475369.7660258,1418,847
1764475369.801456,1432,838
1764475369.8410513,1441,824
1764475369.876287,1432,803
1764475369.9111202,1434,795
1764475369.9467607,1412,798
1764475369.9866788,1385,791
1764475370.0165389,1374,797
1764475370.0522742,1389,821
1764475370.081868,1397,826
1764475370.1316116,1405,821
1764475370.1715577,1409,836
1764475370.1967115,1416,841
1764475370.232981,1406,836
1764475370.2710059,1395,848
1764475370.3059425,1368,842
1764475370.3413172,1354,840
1764475370.376149,1371,846
1764475370.4116309,1400,850
1764475370.4459646,1424,848
1764475370.486021,1427,849
1764475370.5168366,1407,856
1764475370.551871,1393,870
1764475370.5861478,1390,866
1764475370.6217506,1391,870
1764475370.6616802,1398,872
1764475370.7064736,1400,852
1764475370.7464466,1395,832
1764475370.786737,1393,822
1764475370.8268192,1392,831
1764475370.8563955,1409,849
1764475370.8912015,1410,857
1764475370.9312131,1413,879
1764475370.9668014,1408,888
1764475371.0012393,1398,894
1764475371.0331614,1400,904
1764475371.0709207,1400,905
1764475371.111512,1419,895
1764475371.1511807,1421,894
1764475371.1867492,1411,894
1764475371.221689,1409,887
1764475371.2615397,1416,882
1764475371.2966945,1430,865
1764475371.33296,1427,872
1764475371.3760135,1410,881
1764475371.4113944,1391,865
1764475371.4467413,1381,857
1764475371.4816215,1386,850
1764475371.5213132,1397,857
1764475371.5615568,1402,867
1764475371.6014678,1390,863
1764475371.6460288,1370,861
1764475371.6911323,1355,848
1764475371.731754,1366,843
1764475371.7767143,1396,856
1764475371.8212152,1400,865
1764475371.8672855,1390,854
1764475371.901311,1389,853
1764475371.936785,1402,863
1764475371.9672363,1405,859
1764475372.0067222,1409,847
1764475372.0467196,1413,829
1764475372.0768876,1405,839
1764475372.1164954,1411,855
1764475372.146787,1423,876
1764475372.1868103,1433,887
1764475372.2210095,1424,865
1764475372.2570038,1417,851
1764475372.2871625,1425,863
1764475372.3261015,1424,858
