x,y
1764475385.581574,1749,206
1764475385.6120348,1748,199
1764475385.6463413,1737,202
1764475385.6815214,1733,209
1764475385.7165434,1721,240
1764475385.750992,1102,633
1764475385.7812037,1174,691
1764475385.8121612,1640,157
1764475385.8470924,1688,258
1764475385.881797,1680,268
1764475385.9264646,1690,271
1764475385.9665155,1686,279
1764475385.9874175,1669,293
1764475386.0164456,1667,302
1764475386.0509696,1671,299
1764475386.0818465,1484,389
1764475386.1118767,1052,577
1764475386.1470451,999,523
1764475386.187018,1061,530
1764475386.2258883,1093,546
1764475386.2659874,1092,568
1764475386.2958622,1087,560
1764475386.3312044,1087,548
1764475386.372824,1053,558
1764475386.411563,640,533
1764475386.4566023,566,445
1764475386.485985,558,428
1764475386.5162961,536,446
1764475386.5516028,526,431
1764475386.5815625,513,401
1764475386.6163616,510,387
1764475386.6610467,433,394
1764475386.6965816,442,393
1764475386.7264342,463,390
1764475386.751659,474,399
1764475386.786588,483,404
1764475386.8168576,492,405
1764475386.857599,503,404
1764475386.886025,491,399
1764475386.9167666,470,398
1764475386.955877,453,393
1764475386.9865308,440,375
1764475387.0160618,436,379
1764475387.0513024,428,390
1764475387.081875,428,389
1764475387.1272988,440,397
1764475387.1659951,448,399
1764475387.2009788,439,395
1764475387.226005,431,400
1764475387.262004,426,402
1764475387.2958932,428,390
1764475387.326631,414,385
1764475387.3563242,412,396
1764475387.3912475,415,406
1764475387.421823,426,401
1764475387.461334,423,381
1764475387.5019107,403,380
1764475387.5412834,397,394
