x,y
1764369810.5617793,1221,137
1764369810.5969532,1218,143
1764369810.6320293,1227,148
1764369810.6620364,1240,144
1764369810.6968317,1238,144
1764369810.7316833,1240,139
1764369810.7619486,1232,139
1764369810.7966952,1239,143
1764369810.8322694,1231,144
1764369810.8668067,1233,149
1764369810.896663,1281,165
1764369810.9264326,1284,170
1764369810.9619553,1280,173
1764369810.996945,1284,171
1764369811.0313966,1292,170
1764369811.0617278,1298,172
1764369811.096697,1295,170
1764369811.1273515,1289,172
1764369811.1670883,1284,177
1764369811.2124188,1291,177
1764369811.261665,1295,181
1764369811.3071065,1293,200
1764369811.342916,1339,255
1764369811.371646,1339,261
1764369811.411498,1342,259
1764369811.44707,1340,274
1764369811.476505,1340,274
1764369811.5112782,1344,263
1764369811.5466332,1344,251
1764369811.576737,1280,428
1764369811.6068997,1201,594
1764369811.6472473,1200,613
1764369811.6765974,1193,623
1764369811.7164385,1203,626
1764369811.751805,1205,632
1764369811.7921805,1204,634
1764369811.8271303,1195,626
1764369811.8618014,1195,622
1764369811.8963258,1192,629
1764369811.9469645,1187,617
1764369811.996302,876,839
1764369812.0313237,714,883
1764369812.1018527,712,875
1764369812.151654,692,876
1764369812.181409,551,779
1764369812.227032,699,856
1764369812.261693,647,900
1764369812.3020864,646,911
1764369812.3518486,645,907
1764369812.3920972,639,915
1764369812.4315968,631,917
1764369812.462275,628,904
1764369812.49631,634,900
1764369812.536607,644,890
