x,y
1764369880.9451401,1449,806
1764369880.9810061,1446,803
1764369881.0154705,1441,802
1764369881.0502567,1446,804
1764369881.0851047,1453,813
1764369881.1206026,1453,810
1764369881.150453,1591,740
1764369881.186031,1615,726
1764369881.2151644,1620,740
1764369881.2504842,1620,748
1764369881.2815228,1622,751
1764369881.3151495,1619,750
1764369881.345395,1567,761
1764369881.380609,1197,825
1764369881.410188,1208,818
1764369881.4455824,1219,808
1764369881.475759,1216,805
1764369881.5101302,1225,799
1764369881.5409222,1219,792
1764369881.5809488,1227,796
1764369881.6258407,1237,803
1764369881.6658666,1167,852
1764369881.7004461,1189,855
1764369881.7302232,1196,858
1764369881.7661092,1177,862
1764369881.8005526,1164,858
1764369881.850234,1168,857
1764369881.8908842,1161,860
1764369881.9209201,991,822
1764369881.9510345,993,809
1764369881.9851024,994,825
1764369882.0261414,1004,817
1764369882.060456,1010,815
1764369882.0912058,1013,815
1764369882.1250312,1011,813
1764369882.1608582,933,850
1764369882.195214,622,806
1764369882.2250571,624,744
1764369882.2566736,628,766
1764369882.2898831,618,774
1764369882.3256748,623,779
1764369882.3579845,619,777
1764369882.3979633,618,770
1764369882.4255457,616,776
1764369882.4612997,617,779
1764369882.4909284,624,784
1764369882.5207407,626,794
1764369882.5501723,620,792
1764369882.5852168,610,780
1764369882.6150131,596,784
1764369882.6653824,597,792
1764369882.7057629,599,808
1764369882.7304704,604,837
1764369882.7601643,605,849
1764369882.7956944,608,847
1764369882.8252456,740,844
1764369882.8609285,739,830
1764369882.8950188,738,805
1764369882.9364896,744,784
