x,y
1764369925.736496,289,1130
1764369925.77618,293,1120
1764369925.8111107,372,1073
1764369925.841604,398,1072
1764369925.8727322,402,1069
1764369925.9019501,404,1071
1764369925.9411402,404,1074
1764369925.9709928,505,1009
1764369926.006691,542,935
1764369926.03642,530,914
1764369926.0722342,517,915
1764369926.101269,516,909
1764369926.137632,522,898
1764369926.1712768,523,897
1764369926.2011309,590,796
1764369926.2325146,719,550
1764369926.2711987,886,381
1764369926.3018742,873,330
1764369926.341388,881,350
1764369926.3916643,895,388
1764369926.4364066,900,425
1764369926.481777,915,418
1764369926.5060236,903,409
1764369926.536923,1191,664
1764369926.572658,1480,857
1764369926.6008992,1496,853
1764369926.638672,1508,856
1764369926.6729288,1509,856
1764369926.7066083,1508,853
1764369926.7408757,1517,876
1764369926.7669365,1633,973
1764369926.806815,1606,972
1764369926.8413858,1582,1049
1764369926.8766003,1584,1050
1764369926.9120674,1584,1048
1764369926.9569955,1571,1025
1764369926.991443,1517,841
1764369927.0265317,1399,803
1764369927.0666833,1549,711
1764369927.1058364,1503,752
1764369927.1417546,1564,785
1764369927.171131,1594,902
1764369927.2113712,1549,862
1764369927.2414029,1534,936
1764369927.27157,1599,851
1764369927.3208635,1549,946
1764369927.3615334,1555,960
1764369927.386676,1563,967
1764369927.426559,1511,998
1764369927.4666862,1436,1013
1764369927.5058022,1463,1021
1764369927.5417054,1452,1022
1764369927.5861568,1452,1025
1764369927.6213548,1450,1022
1764369927.6561658,1449,1020
1764369927.6966536,1453,1019
