x,y
1764369799.7443209,248,104
1764369799.7876406,244,97
1764369799.8185055,235,86
1764369799.852749,238,71
1764369799.8875663,237,68
1764369799.9286726,242,72
1764369799.9674573,254,75
1764369800.013303,242,71
1764369800.047853,198,48
1764369800.0833058,207,40
1764369800.112457,215,41
1764369800.1478047,218,53
1764369800.182902,213,65
1764369800.2227485,199,81
1764369800.2581232,192,90
1764369800.294109,205,87
1764369800.318395,213,92
1764369800.3533485,174,134
1764369800.3829002,185,111
1764369800.4332056,193,113
1764369800.472451,203,122
1764369800.5090525,209,133
1764369800.5372663,209,138
1764369800.571926,210,133
1764369800.6024978,206,136
1764369800.6381135,206,142
1764369800.6680274,207,142
1764369800.702571,205,141
1764369800.7330475,201,131
1764369800.7732863,197,127
1764369800.802285,194,127
1764369800.8382382,202,144
1764369800.8680584,203,165
1764369800.9027085,198,172
1764369800.938169,194,171
1764369800.972732,205,171
1764369801.0023265,206,158
1764369801.0488136,200,146
1764369801.0929248,158,125
1764369801.1377497,143,116
1764369801.1727495,131,118
1764369801.2074852,131,125
1764369801.2424233,129,118
1764369801.2724962,135,125
1764369801.30741,147,135
1764369801.3476963,157,142
1764369801.3831692,160,138
1764369801.4130125,166,149
1764369801.4592865,159,149
1764369801.4921792,157,144
1764369801.523179,173,148
1764369801.552682,169,139
1764369801.5930152,159,130
1764369801.6225302,151,119
1764369801.6531692,146,115
1764369801.6973066,140,122
1764369801.7481213,133,126
1764369801.7878537,143,137
1764369801.8227544,145,120
1764369801.8530176,151,115
1764369801.8874948,151,104
1764369801.9226804,144,97
1764369801.9581614,133,88
1764369801.9873245,125,102
1764369802.0222237,123,102
1764369802.0625339,117,93
1764369802.092572,135,98
1764369802.1239758,137,113
1764369802.1624405,139,112
1764369802.2074149,138,101
1764369802.2523005,137,82
1764369802.2973275,137,70
1764369802.323018,138,63
1764369802.352743,134,57
1764369802.3879306,140,52
1764369802.4250622,148,59
1764369802.4576848,143,72
1764369802.4873521,140,82
1764369802.522138,142,101
1764369802.557697,145,122
1764369802.5873387,159,135
1764369802.6177368,160,136
1764369802.6526685,158,134
1764369802.682792,148,130
1764369802.7177925,147,122
1764369802.7475815,161,132
1764369802.7892737,178,131
1764369802.827601,194,147
1764369802.8670557,212,175
1764369802.8920546,218,168
1764369802.9327278,211,162
1764369802.968047,197,159
1764369802.9975433,184,155
1764369803.0373683,182,158
1764369803.078367,180,159
1764369803.1125388,166,160
1764369803.1425328,166,165
1764369803.1773326,178,166
1764369803.2173169,187,161
1764369803.2478967,192,150
1764369803.2876725,191,136
1764369803.3280175,176,142
1764369803.3726802,164,145
1764369803.4077399,167,145
1764369803.44359,179,156
1764369803.4728453,177,163
1764369803.507114,167,163
1764369803.5375164,141,142
1764369803.5724993,113,116
1764369803.602095,115,133
1764369803.6379437,108,137
1764369803.667135,94,126
1764369803.7028868,79,119
