x,y
1764369855.3733406,1768,156
1764369855.4075656,1766,159
1764369855.4374492,1766,157
1764369855.4732978,1769,158
1764369855.5029657,1763,160
1764369855.538099,1765,157
1764369855.5676293,1770,154
1764369855.603232,1475,293
1764369855.6327107,1219,341
1764369855.667949,1222,352
1764369855.7003675,1235,355
1764369855.7433195,1247,368
1764369855.767543,1238,371
1764369855.8191214,1241,374
1764369855.8580503,1237,365
1764369855.8831408,1232,357
1764369855.918208,1231,359
1764369855.9527283,1221,360
1764369855.9878104,975,496
1764369856.027423,570,609
1764369856.0673084,559,605
1764369856.1081042,552,601
1764369856.1477604,550,585
1764369856.1825728,546,597
1764369856.2128847,551,616
1764369856.2476141,488,645
1764369856.277814,451,669
1764369856.3132083,447,679
1764369856.347331,449,697
1764369856.3832152,446,703
1764369856.4129384,447,695
1764369856.4480855,459,697
1764369856.4781122,468,704
1764369856.5133142,462,702
1764369856.543246,452,698
1764369856.5789993,447,684
1764369856.6124394,453,669
1764369856.6432412,396,662
1764369856.677585,404,655
1764369856.7077003,405,686
1764369856.7374253,410,694
1764369856.7784932,408,694
1764369856.807696,331,634
1764369856.8424735,279,577
1764369856.8774514,284,561
1764369856.917401,291,553
1764369856.9523578,273,533
1764369856.9929786,254,544
1764369857.023178,240,543
1764369857.0624974,247,539
1764369857.0931132,251,555
1764369857.127722,250,558
1764369857.1630118,249,549
1764369857.2078261,253,548
1764369857.2476697,264,520
1764369857.292591,262,524
1764369857.318121,260,535
