x,y
1764369906.5629125,308,1126
1764369906.6035874,144,1033
1764369906.6336763,308,1135
1764369906.6682627,312,1132
1764369906.6982582,306,1152
1764369906.7376866,164,1035
1764369906.768639,308,1142
1764369906.7982535,307,1140
1764369906.8330958,309,1140
1764369906.869941,517,1172
1764369906.9082663,594,1134
1764369906.9484236,590,1106
1764369906.9880788,592,1088
1764369907.0231516,599,1109
1764369907.0627396,604,1096
1764369907.0997186,604,1082
1764369907.1231945,595,1072
1764369907.1586084,599,1075
1764369907.1878507,722,952
1764369907.2184315,855,681
1764369907.2534235,880,629
1764369907.288309,875,603
1764369907.3181813,860,579
1764369907.3481832,833,550
1764369907.3776782,823,536
1764369907.418614,824,508
1764369907.447909,972,301
1764369907.4883265,970,294
1764369907.5333407,973,309
1764369907.5781994,963,308
1764369907.614469,957,286
1764369907.6426256,967,288
1764369907.6784701,965,307
1764369907.7077081,974,336
1764369907.7427714,985,323
1764369907.7727551,1006,284
1764369907.8078306,1004,291
1764369907.8384585,1002,290
1764369907.8784466,1006,290
1764369907.9085624,1002,310
1764369907.94347,991,316
1764369907.9734046,980,328
1764369908.003104,984,345
1764369908.052727,997,352
1764369908.0884738,1012,351
1764369908.118263,1000,347
1764369908.1530328,1002,379
1764369908.1825857,1018,388
1764369908.2180166,1023,377
1764369908.2537863,1021,356
1764369908.294156,1010,349
1764369908.3330836,982,422
1764369908.3687477,987,427
1764369908.4034803,998,435
1764369908.4430306,1006,446
1764369908.4783318,992,446
1764369908.514584,978,421
