x,y
1764369850.9328086,1683,128
1764369850.9685397,1694,138
1764369851.018094,1699,146
1764369851.0592225,1734,186
1764369851.0980375,1733,177
1764369851.137711,1731,171
1764369851.163557,1735,162
1764369851.1933618,1730,166
1764369851.2286236,1726,170
1764369851.2580178,1730,168
1764369851.288153,1730,164
1764369851.3231037,1737,155
1764369851.3582475,1750,169
1764369851.3887503,1747,176
1764369851.4231775,1739,174
1764369851.4579842,1727,147
1764369851.488632,1733,136
1764369851.5277724,1732,144
1764369851.5581357,1724,149
1764369851.5926561,1721,149
1764369851.6378725,1722,146
1764369851.672884,1717,142
1764369851.712933,1712,139
1764369851.7394705,1717,149
1764369851.7736113,1721,152
1764369851.8033721,1723,152
1764369851.8377924,1726,148
1764369851.8736055,1736,151
1764369851.9038246,1745,158
1764369851.932855,1749,153
1764369851.9689128,1728,153
1764369852.0028117,1727,167
1764369852.0336263,1733,183
1764369852.0680878,1734,177
1764369852.1084146,1733,178
1764369852.1380756,1740,180
1764369852.16823,1745,183
1764369852.1983492,1743,187
1764369852.2328143,1733,179
1764369852.2679749,1726,177
1764369852.297768,1727,180
1764369852.337638,1732,181
1764369852.3676753,1732,175
1764369852.3979383,1724,171
1764369852.433251,1723,170
1764369852.4633904,1722,167
1764369852.5035524,1725,166
1764369852.53463,1726,165
1764369852.5684552,1728,161
1764369852.6038022,1727,161
1764369852.6331246,1720,151
1764369852.6733143,1722,146
1764369852.7131789,1720,143
1764369852.754098,1715,139
1764369852.7979662,1709,147
1764369852.8382201,1702,153
1764369852.8676167,1700,155
1764369852.8977938,1701,156
1764369852.9483259,1707,163
1764369852.9879029,1694,148
1764369853.0134552,1685,132
1764369853.0433989,1684,139
1764369853.0793467,1686,142
1764369853.127954,1682,144
1764369853.1631029,1691,143
1764369853.1982522,1691,142
1764369853.2337093,1707,139
1764369853.2625833,1709,137
1764369853.2934132,1704,125
1764369853.327826,1701,125
1764369853.3626204,1691,118
1764369853.3980672,1697,132
1764369853.4326138,1707,137
1764369853.4633622,1707,128
1764369853.5025768,1706,129
1764369853.5392067,1705,122
1764369853.5675106,1714,126
1764369853.6077237,1717,128
1764369853.6327126,1705,136
1764369853.663382,1701,148
1764369853.708263,1701,160
1764369853.7439046,1706,157
1764369853.7830174,1706,151
1764369853.8133175,1705,152
1764369853.8581467,1710,153
1764369853.9034934,1706,163
1764369853.9431047,1714,176
1764369853.9829538,1720,173
1764369854.0179539,1724,172
1764369854.0528295,1727,172
1764369854.0835495,1736,188
1764369854.1230845,1742,185
1764369854.15795,1751,180
1764369854.192554,1751,174
1764369854.2279644,1750,174
1764369854.2628741,1750,169
1764369854.2933905,1754,170
1764369854.3279011,1751,171
1764369854.3632674,1746,157
1764369854.3983796,1739,152
1764369854.4275117,1740,152
1764369854.4633374,1742,160
1764369854.492605,1743,160
1764369854.5331779,1742,153
1764369854.5633903,1744,141
1764369854.6026664,1747,143
1764369854.6332934,1750,154
1764369854.6682475,1750,158
1764369854.7043815,1748,149
1764369854.7332838,1748,143
1764369854.7723665,1747,141
1764369854.8078005,1740,108
1764369854.8382096,1736,97
1764369854.873312,1729,89
1764369854.9081984,1732,88
