x,y
1764369921.3463733,358,1162
1764369921.3825347,361,1156
1764369921.4173272,359,1155
1764369921.4520938,354,1141
1764369921.4864867,356,1129
1764369921.5214481,402,1094
1764369921.5573318,402,1093
1764369921.5975406,402,1083
1764369921.637319,412,1089
1764369921.6744325,411,1102
1764369921.7130444,404,1100
1764369921.7518566,355,1129
1764369921.7864017,355,1122
1764369921.8271914,363,1109
1764369921.8617377,373,1117
1764369921.9013462,381,1124
1764369921.946311,383,1138
1764369921.9867291,387,1145
1764369922.0270882,393,1147
1764369922.0632625,398,1154
1764369922.097542,388,1155
1764369922.13201,381,1155
1764369922.1766684,373,1154
1764369922.2126374,367,1152
1764369922.2474563,367,1153
1764369922.287252,338,1151
1764369922.321292,343,1156
1764369922.3616376,341,1155
1764369922.3972306,338,1161
1764369922.4372818,342,1164
1764369922.4730232,352,1159
1764369922.511356,344,1148
1764369922.551276,349,1118
1764369922.586588,330,1120
1764369922.6314104,336,1107
1764369922.6574275,334,1107
1764369922.696812,333,1102
1764369922.731773,303,1102
1764369922.7670898,324,1107
1764369922.8064902,340,1099
1764369922.84152,339,1124
1764369922.8766704,320,1115
1764369922.9067495,313,1111
1764369922.9463692,300,1101
1764369922.991412,317,1092
1764369923.0370288,332,1095
1764369923.0818815,343,1098
1764369923.1218307,350,1112
1764369923.156988,311,1116
1764369923.1926742,322,1119
1764369923.2263112,322,1123
1764369923.2664306,327,1134
1764369923.2969432,319,1139
1764369923.3314996,309,1153
1764369923.3713026,309,1134
1764369923.4067507,295,1120
1764369923.4466155,294,1109
1764369923.4821417,297,1105
1764369923.521177,294,1108
1764369923.56625,303,1111
1764369923.6062372,303,1114
1764369923.6414776,309,1128
1764369923.676816,294,1142
1764369923.7165973,291,1155
1764369923.7569208,292,1156
1764369923.796847,293,1157
1764369923.8320587,292,1159
1764369923.8663967,291,1160
1764369923.906801,294,1169
1764369923.941207,296,1177
1764369923.981916,293,1166
1764369924.0212128,292,1169
1764369924.0571585,292,1158
1764369924.0969994,293,1165
1764369924.1329172,298,1146
1764369924.1766474,284,1124
1764369924.211565,279,1115
1764369924.2462666,270,1114
1764369924.281893,260,1129
1764369924.3262413,267,1121
1764369924.3619103,172,1076
1764369924.3967073,269,1123
1764369924.4316096,269,1127
1764369924.4663723,272,1132
1764369924.5122304,281,1132
1764369924.5470755,282,1134
1764369924.577078,282,1136
1764369924.6169586,285,1145
1764369924.6568923,295,1147
1764369924.6914697,304,1138
1764369924.7269816,157,1092
1764369924.7662895,348,1134
1764369924.7965333,351,1135
1764369924.826141,348,1130
1764369924.8614283,346,1129
1764369924.8967624,352,1130
1764369924.9323123,351,1135
1764369924.9610665,344,1129
1764369924.9918392,328,1118
1764369925.026853,319,1114
1764369925.0617135,313,1110
1764369925.0918021,305,1104
1764369925.1311207,296,1102
1764369925.161154,298,1105
1764369925.201883,299,1100
1764369925.2472835,297,1089
1764369925.2932086,291,1086
