x,y
1764369818.970614,1504,433
1764369819.000616,1505,428
1764369819.0361738,1513,434
1764369819.0706437,1498,433
1764369819.116111,1489,421
1764369819.1624987,1478,402
1764369819.2028954,1480,416
1764369819.2309754,1490,431
1764369819.26238,1507,424
1764369819.296095,1501,371
1764369819.3262486,1490,346
1764369819.3668418,1484,356
1764369819.395823,1475,355
1764369819.4307933,1471,355
1764369819.4607048,1464,352
1764369819.495729,1464,340
1764369819.526445,1478,338
1764369819.5608056,1485,340
1764369819.5957215,1500,355
1764369819.6270275,1506,362
1764369819.6616018,1508,369
1764369819.6912112,1503,359
1764369819.7314067,1492,363
1764369819.760646,1491,360
1764369819.7960904,1495,351
1764369819.831107,1494,346
1764369819.8663378,1494,347
1764369819.9060633,1500,343
1764369819.9425073,1498,341
1764369819.9713361,1494,345
1764369820.0061195,1485,364
1764369820.0359466,1497,365
1764369820.0715263,1504,354
1764369820.1006126,1502,361
1764369820.1315448,1498,373
1764369820.1665163,1499,376
1764369820.2012336,1501,381
1764369820.246186,1493,378
1764369820.2857738,1485,375
1764369820.3307955,1481,380
1764369820.3612795,1469,351
1764369820.3910038,1474,344
1764369820.420781,1489,349
1764369820.4557862,1511,375
1764369820.490578,1503,376
1764369820.521295,1502,382
1764369820.5562918,1499,382
1764369820.590605,1500,387
1764369820.6255162,1509,379
1764369820.6639621,1515,381
1764369820.6914072,1521,372
1764369820.730466,1513,367
1764369820.7658079,1519,353
1764369820.7959383,1521,368
1764369820.8355026,1520,367
1764369820.8659804,1516,374
1764369820.9012368,1505,365
1764369820.9356732,1500,373
1764369820.9755678,1493,366
1764369821.0007217,1468,360
1764369821.0357428,1466,346
1764369821.0704408,1463,347
1764369821.1106176,1465,357
1764369821.1558952,1475,372
1764369821.2012787,1481,375
1764369821.251146,1486,369
1764369821.2906432,1472,356
1764369821.3409133,1458,355
1764369821.390815,1456,360
1764369821.4410603,1461,356
1764369821.485439,1464,349
1764369821.5207067,1460,357
1764369821.5703833,1444,370
1764369821.6153796,1445,371
1764369821.6562116,1449,353
1764369821.6958377,1450,339
1764369821.7354205,1461,332
1764369821.7806015,1471,326
1764369821.816231,1444,338
1764369821.861018,1439,333
1764369821.900632,1445,339
1764369821.9409103,1442,353
1764369821.9862967,1442,362
1764369822.025877,1445,351
1764369822.071064,1453,340
1764369822.111291,1457,351
1764369822.1563344,1440,362
1764369822.1968377,1434,372
1764369822.2412312,1435,364
1764369822.28615,1438,354
1764369822.3305728,1432,362
1764369822.3760858,1423,357
1764369822.4204843,1426,342
1764369822.465945,1447,335
1764369822.5104063,1456,334
1764369822.5570178,1460,347
1764369822.606139,1465,351
1764369822.6453454,1461,362
1764369822.6910195,1463,357
1764369822.730788,1460,359
1764369822.766197,1453,364
1764369822.811591,1453,374
1764369822.8452535,1457,371
1764369822.8756437,1460,373
1764369822.9133766,1465,376
