x,y
1764369804.162473,82,80
1764369804.2038505,87,70
1764369804.233384,95,76
1764369804.2629833,234,126
1764369804.3079844,243,141
1764369804.3422475,258,144
1764369804.377457,434,207
1764369804.4175134,263,-13
1764369804.4578943,987,871
1764369804.50759,998,917
1764369804.5421133,580,206
1764369804.5774546,1056,139
1764369804.607774,1158,60
1764369804.6428993,1136,71
1764369804.6676345,1127,85
1764369804.7127647,1192,219
1764369804.7523932,1211,270
1764369804.7828014,1205,294
1764369804.8228133,1211,305
1764369804.8522234,1222,295
1764369804.8919547,1215,269
1764369804.9227319,1205,260
1764369804.9529843,1210,265
1764369804.9820766,1224,260
1764369805.0120873,1211,184
1764369805.0474458,1223,164
1764369805.0821655,1225,158
1764369805.1174314,1225,158
1764369805.148669,1237,167
1764369805.1776216,1235,171
1764369805.2121477,1230,171
1764369805.2428515,1221,157
1764369805.2772737,1233,176
1764369805.3121123,1237,190
1764369805.342158,1229,206
1764369805.3740156,1216,205
1764369805.4078703,1211,200
1764369805.4427824,1206,191
1764369805.4772904,1220,176
1764369805.5079567,1236,169
1764369805.5561013,1234,168
1764369805.5975115,1224,160
1764369805.6430066,1217,162
1764369805.6776094,1212,150
1764369805.7079122,1190,125
1764369805.7579176,1188,125
1764369805.7992737,1200,118
1764369805.839089,1204,126
1764369805.872726,1207,132
1764369805.9073195,1198,128
1764369805.9371908,1181,124
1764369805.9673502,1182,120
1764369806.011977,1182,123
1764369806.0582743,1181,129
1764369806.0875113,1190,135
1764369806.1168406,1198,134
