x,y
1642,278
1699,136
1691,107
1704,161
1753,180
1754,188
1733,192
1729,196
1729,198
1805,136
1820,137
1824,150
1825,141
1824,130
1815,134
1810,131
1806,129
1814,120
1840,102
1852,93
1829,94
1830,92
1823,110
1825,118
1820,128
1842,117
1847,105
1825,103
1809,106
1803,101
1804,103
1806,104
1807,103
1809,108
1800,108
1787,103
1796,103
1805,100
1818,90
1826,91
1826,97
1802,101
1785,92
1789,87
1795,97
1799,92
1795,94
1850,69
1838,79
1830,65
1840,61
1827,63
1825,55
1840,59
1845,54
1845,62
1839,61
1826,61
1860,29
1811,57
1818,70
1881,52
1845,75
1860,70
1846,76
1833,81
1872,58
1826,86
1855,59
1795,85
1786,76
1783,90
1782,92
1779,90
1778,91
1785,110
1785,131
1790,146
1799,138
1806,156
1835,133
1861,118
1878,109
1863,119
1844,121
1841,125
1856,123
1854,116
1845,114
1843,105
1824,108
1826,129
1828,157
1831,162
1820,151
1824,135
1839,125
1851,120
1841,129
1822,138
1817,149
1842,136
1844,130
1836,148
1826,160
1820,168
1811,178
1791,190
1790,188
1808,184
1828,180
1815,178
1805,163
1808,161
1828,154
1853,150
1868,154
