x,y
513,370
519,366
530,371
531,378
530,372
546,385
553,394
564,385
581,370
571,364
548,366
552,362
555,366
550,380
545,384
552,383
577,401
572,414
560,413
535,405
544,372
562,363
558,372
574,364
586,363
588,365
584,340
575,330
565,333
576,350
576,358
575,364
581,358
548,348
550,342
564,344
576,356
566,359
563,346
567,366
555,386
549,391
535,418
524,424
520,419
527,391
514,343
481,353
466,360
488,353
501,357
494,355
512,358
528,391
540,432
533,435
528,407
541,398
547,417
540,413
547,402
544,418
538,408
536,409
532,420
528,419
526,411
535,402
521,398
509,403
521,409
526,395
516,383
510,388
509,403
502,418
502,420
499,419
497,426
500,434
508,456
516,445
537,419
547,414
532,421
507,423
494,443
520,440
528,450
543,466
544,459
529,446
527,448
536,451
531,426
519,416
499,408
490,388
494,362
497,366
495,372
