x,y
981,359
983,371
988,374
985,358
983,355
989,352
996,351
1007,376
1012,398
1004,396
950,395
929,393
957,380
953,347
939,343
928,355
916,366
929,363
942,358
943,363
941,365
939,361
934,381
921,387
932,374
937,376
939,384
959,380
973,410
970,407
968,395
970,396
966,376
963,399
981,413
982,429
969,401
964,383
969,395
977,406
986,427
997,450
1009,444
1006,438
1017,455
1015,476
1018,489
1014,490
1003,497
989,498
998,442
1004,401
1034,418
1021,406
998,391
1002,394
1018,399
978,378
985,399
998,409
974,371
961,354
972,355
980,373
986,389
985,378
967,377
959,391
953,402
950,432
964,470
936,460
949,470
964,483
960,466
959,450
963,459
963,465
959,453
965,456
974,459
967,458
947,463
948,469
940,485
942,490
950,481
952,474
949,467
940,468
944,458
937,447
935,449
944,458
943,453
943,451
941,448
946,446
955,455
949,465
947,466
940,468
