x,y
1186,319
1180,330
1189,324
1198,317
1204,314
1191,320
1171,314
1175,307
1168,317
1188,319
1195,307
1169,298
1139,285
1119,280
1141,277
1151,262
1150,270
1154,318
1150,346
1170,342
1170,330
1160,330
1147,331
1142,330
1158,324
1176,332
1172,343
1172,331
1177,309
1167,298
1173,299
1166,300
1153,311
1159,309
1154,289
1153,286
1172,282
1178,287
1169,302
1173,303
1168,301
1156,312
1143,313
1132,309
1141,292
1145,297
1135,290
1138,292
1138,292
1131,292
1138,291
1132,275
1126,263
1138,248
1127,250
1137,272
1151,287
1165,298
1161,300
1177,301
1182,306
1173,299
1148,297
1142,300
1155,302
1160,305
1140,319
1155,319
1156,329
1164,340
1159,327
1150,305
1147,294
1175,300
1180,309
1165,329
1185,334
1159,300
1152,288
1153,280
1160,279
1170,265
1161,253
1143,247
1131,233
1125,227
1117,228
1118,224
1119,223
1141,227
1171,227
1159,231
1162,235
1176,238
1181,251
1185,256
1185,264
