x,y
232,868
252,878
257,879
239,877
234,886
233,903
234,897
232,901
225,903
217,892
215,879
231,890
235,909
238,907
239,897
234,890
281,884
323,884
355,878
362,873
369,881
363,881
367,876
333,881
267,873
225,869
237,861
233,851
217,886
249,901
309,881
343,856
352,867
345,876
343,880
328,883
334,877
343,878
327,892
279,887
231,891
241,895
272,904
278,901
264,912
239,927
215,929
214,895
226,872
243,849
267,838
278,822
292,838
303,859
309,860
313,864
304,866
296,853
313,865
296,879
277,874
251,868
233,867
230,876
272,890
286,904
273,913
269,899
271,909
284,892
312,880
334,876
330,871
306,863
323,860
340,857
325,832
303,813
314,793
322,787
317,830
323,881
306,886
328,889
359,898
342,887
347,874
346,885
308,915
297,922
289,910
283,886
269,852
270,859
271,863
261,856
268,858
299,874
