x,y
710,194
711,211
708,221
725,205
717,224
709,231
708,221
685,250
681,243
683,229
687,216
693,215
694,243
686,252
690,248
702,234
697,235
673,269
673,276
688,289
706,284
709,271
718,271
696,266
683,276
715,277
734,265
728,269
733,275
724,268
708,246
706,261
709,290
702,282
721,283
729,267
719,250
710,233
701,231
716,224
738,232
746,243
744,248
748,248
750,274
721,290
725,289
734,290
723,295
713,275
731,266
746,250
751,229
754,214
748,223
725,232
710,235
701,233
726,233
746,244
730,245
718,237
718,234
718,239
720,250
719,261
716,249
711,221
717,214
730,219
746,222
746,219
721,222
702,243
680,266
681,254
670,255
663,252
672,235
666,210
681,213
704,228
717,238
717,242
710,239
709,229
711,232
716,207
703,189
682,194
677,195
692,198
700,186
686,191
682,192
676,206
677,198
675,194
673,224
689,229
712,218
734,217
