timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-26T20:11:49.144,15,426,828,424.84033613445376,782.6218487394958,,,,,-1,-45,,,,,26.6,119
2025-11-26T20:11:55.544,14,1478,364,1466.5416666666667,395.85833333333335,,,,,-11,31,,,,,25.25,120
2025-11-26T20:12:01.939,11,1741,1060,1772.957627118644,1015.2118644067797,,,,,31,-44,,,,,33.22,118
2025-11-26T20:12:08.331,8,163,1060,200.65,984.2166666666667,,,,,37,-75,,,,,24.4,120
2025-11-26T20:12:14.719,0,163,132,238.81666666666666,220.79166666666666,,,,,75,88,,,,,26.92,120
2025-11-26T20:12:21.115,3,1741,132,1682.109243697479,102.12605042016807,,,,,-58,-29,,,,,33.36,119
2025-11-26T20:12:27.518,4,163,596,224.03333333333333,610.5666666666667,,,,,61,14,,,,,26.4,120
2025-11-26T20:12:33.910,7,1741,596,1740.6833333333334,514.4083333333333,,,,,0,-81,,,,,35.54,120
2025-11-26T20:12:40.299,13,952,364,963.6806722689075,421.02521008403363,,,,,11,57,,,,,21.68,119
2025-11-26T20:12:46.689,9,689,1060,717.9083333333333,1006.2333333333333,,,,,28,-53,,,,,28.9,120
2025-11-26T20:12:53.079,12,426,364,480.4957983193277,417.7731092436975,,,,,54,53,,,,,21.35,119
2025-11-26T20:12:59.469,17,1478,828,1491.6554621848738,773.2773109243698,,,,,13,-54,,,,,32.04,119
2025-11-26T20:13:05.864,16,952,828,972.4786324786324,814.6752136752136,,,,,20,-13,,,,,23.02,117
2025-11-26T20:13:12.269,6,1215,596,1209.9,607.0,,,,,-5,11,,,,,25.45,120
2025-11-26T20:13:18.659,5,689,596,730.35,619.3916666666667,,,,,41,23,,,,,18.07,120
2025-11-26T20:13:25.075,2,1215,132,1193.9916666666666,210.55,,,,,-21,78,,,,,23.74,120
2025-11-26T20:13:31.471,10,1215,1060,1236.5583333333334,1006.5833333333334,,,,,21,-53,,,,,40.62,120
2025-11-26T20:13:37.864,1,689,132,718.0420168067227,227.61344537815125,,,,,29,95,,,,,14.39,119
