x,y
1764473039.4013326,785,125
1764473039.4359775,769,126
1764473039.4664376,762,134
1764473039.506953,767,133
1764473039.5359826,764,144
1764473039.5757692,760,152
1764473039.6060603,771,166
1764473039.636417,786,164
1764473039.6764708,781,156
1764473039.706109,759,158
1764473039.7366784,725,174
1764473039.771469,702,179
1764473039.800743,695,177
1764473039.8414814,690,181
1764473039.8708136,682,180
1764473039.9065118,681,188
1764473039.9465656,679,187
1764473039.971545,680,192
1764473040.0068417,663,188
1764473040.0458605,643,201
1764473040.0763767,636,217
1764473040.1109593,630,214
1764473040.1466112,646,212
1764473040.1812358,650,219
1764473040.2212412,657,236
1764473040.2510493,671,243
1764473040.281077,644,241
1764473040.3124504,687,228
1764473040.3410008,689,219
1764473040.381322,695,219
1764473040.4058142,705,215
1764473040.4367692,709,206
1764473040.4806774,708,202
1764473040.5059679,701,198
1764473040.5467675,698,198
1764473040.576281,690,195
1764473040.6068964,687,183
1764473040.6465564,692,172
1764473040.6756485,689,181
1764473040.7064958,683,183
1764473040.745935,677,180
1764473040.7765555,680,180
1764473040.8159292,672,186
1764473040.8463938,669,188
1764473040.876968,669,186
1764473040.911232,667,190
1764473040.9414,663,196
1764473040.9764555,652,195
1764473041.0166047,656,183
1764473041.0406423,661,177
1764473041.0817654,650,168
1764473041.1108322,657,156
1764473041.145692,657,149
1764473041.181113,647,149
1764473041.2107484,638,155
1764473041.2460067,641,152
1764473041.2862961,635,151
1764473041.3212535,626,163
1764473041.3565764,633,164
1764473041.3857791,635,164
1764473041.4159548,630,177
1764473041.450942,626,181
1764473041.4809525,616,182
1764473041.51868,624,175
1764473041.5558374,639,170
1764473041.591028,653,171
1764473041.6164517,648,169
1764473041.6462603,645,166
1764473041.6761253,644,151
1764473041.7211852,648,147
1764473041.7467337,647,150
1764473041.7812214,649,148
1764473041.8158386,642,148
1764473041.861393,641,146
1764473041.9015718,651,143
1764473041.9311745,643,150
1764473041.966756,638,149
1764473041.9907863,622,160
1764473042.0164387,619,156
1764473042.0576842,623,154
1764473042.0913148,634,154
1764473042.1262336,636,165
1764473042.1507037,639,159
1764473042.186375,644,160
1764473042.2183003,649,158
1764473042.2512558,649,151
1764473042.2859986,646,153
1764473042.3260872,641,153
1764473042.351045,644,154
1764473042.3866956,638,154
1764473042.426361,647,151
1764473042.4659312,650,134
1764473042.4965925,649,132
1764473042.526377,650,132
1764473042.556268,643,135
1764473042.5864203,640,139
1764473042.6208658,644,140
1764473042.6511106,651,141
1764473042.7064657,650,143
1764473042.7464678,655,143
1764473042.7716663,659,138
1764473042.7945268,662,141
1764473042.8257747,670,142
1764473042.8564186,677,148
1764473042.9008586,683,147
1764473042.941293,673,149
1764473042.971364,668,148
1764473043.006169,673,144
1764473043.030638,678,128
1764473043.0613637,676,124
1764473043.0906956,674,132
1764473043.1213408,680,134
1764473043.1563454,678,132
1764473043.1912646,675,129
1764473043.2262135,674,126
1764473043.2562518,684,127
1764473043.2912152,687,128
1764473043.3210855,686,127
1764473043.366406,686,127
