timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-13T20:45:44.648,12,426,364,401.43220338983053,371.39830508474574,,,,,-24,7,,,,,27.16,118
2025-11-13T20:45:51.050,4,163,596,192.0,595.3833333333333,,,,,29,0,,,,,22.76,120
2025-11-13T20:45:57.446,14,1478,364,1410.940170940171,459.4871794871795,,,,,-67,95,,,,,42.23,117
2025-11-13T20:46:03.835,13,952,364,914.225,395.26666666666665,,,,,-37,31,,,,,23.48,120
2025-11-13T20:46:10.225,5,689,596,681.4745762711865,543.1610169491526,,,,,-7,-52,,,,,31.67,118
2025-11-13T20:46:16.634,15,426,828,448.87394957983196,756.2016806722689,,,,,22,-71,,,,,28.91,119
2025-11-13T20:46:23.039,2,1215,132,1174.1596638655462,218.19327731092437,,,,,-40,86,,,,,40.52,119
2025-11-13T20:46:29.429,3,1741,132,1695.5714285714287,268.672268907563,,,,,-45,136,,,,,33.52,119
2025-11-13T20:46:35.818,16,952,828,894.3666666666667,742.4,,,,,-57,-85,,,,,28.11,120
2025-11-13T20:46:42.212,11,1741,1060,1629.2589285714287,957.7857142857143,,,,,-111,-102,,,,,73.37,112
2025-11-13T20:46:48.600,0,163,132,178.87394957983193,140.92436974789916,,,,,15,8,,,,,25.03,119
2025-11-13T20:46:54.989,7,1741,596,1657.3949579831933,734.6638655462185,,,,,-83,138,,,,,66.18,119
2025-11-13T20:47:01.400,8,163,1060,202.66666666666666,1002.2,,,,,39,-57,,,,,32.25,120
2025-11-13T20:47:07.805,6,1215,596,1111.4033613445379,659.4201680672269,,,,,-103,63,,,,,54.98,119
2025-11-13T20:47:14.195,10,1215,1060,1122.327731092437,999.0840336134454,,,,,-92,-60,,,,,19.18,119
2025-11-13T20:47:20.594,17,1478,828,1382.8235294117646,875.5798319327731,,,,,-95,47,,,,,20.09,119
2025-11-13T20:47:26.994,9,689,1060,605.5,947.9745762711865,,,,,-83,-112,,,,,35.92,118
2025-11-13T20:47:33.399,1,689,132,678.6016949152543,192.60169491525423,,,,,-10,60,,,,,28.07,118
