timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-28T14:33:26.231,2,1215,132,1125.3247863247864,211.04273504273505,,,,,-89,79,,,,,38.0,117
2025-11-28T14:33:32.628,10,1215,1060,1049.0869565217392,1035.695652173913,,,,,-165,-24,,,,,24.22,115
2025-11-28T14:33:39.035,5,689,596,641.7627118644068,562.8813559322034,,,,,-47,-33,,,,,26.4,118
2025-11-28T14:33:45.438,16,952,828,838.5398230088496,773.3716814159292,,,,,-113,-54,,,,,40.11,113
2025-11-28T14:33:51.843,6,1215,596,1124.5462962962963,600.9351851851852,,,,,-90,4,,,,,26.69,108
2025-11-28T14:33:58.232,9,689,1060,634.5089285714286,916.4910714285714,,,,,-54,-143,,,,,45.48,112
2025-11-28T14:34:04.626,15,426,828,457.29411764705884,704.2857142857143,,,,,31,-123,,,,,51.61,119
2025-11-28T14:34:11.040,12,426,364,425.2352941176471,360.8151260504202,,,,,0,-3,,,,,30.44,119
2025-11-28T14:34:17.444,1,689,132,635.7203389830509,163.4406779661017,,,,,-53,31,,,,,29.14,118
2025-11-28T14:34:23.839,0,163,132,207.73728813559322,160.0593220338983,,,,,44,28,,,,,35.64,118
2025-11-28T14:34:30.230,3,1741,132,1621.030612244898,231.27551020408163,,,,,-119,99,,,,,64.04,98
2025-11-28T14:34:36.641,4,163,596,246.61739130434782,542.7913043478261,,,,,83,-53,,,,,53.45,115
2025-11-28T14:34:43.042,14,1478,364,1389.7288135593221,484.52542372881356,,,,,-88,120,,,,,53.12,118
2025-11-28T14:34:49.456,11,1741,1060,1627.7966101694915,1104.8898305084747,,,,,-113,44,,,,,33.98,118
2025-11-28T14:34:55.851,13,952,364,851.1344537815127,411.20168067226894,,,,,-100,47,,,,,30.17,119
2025-11-28T14:35:02.239,8,163,1060,140.94117647058823,1005.1647058823529,,,,,-22,-54,,,,,43.87,85
2025-11-28T14:35:08.635,7,1741,596,1618.4615384615386,731.4102564102565,,,,,-122,135,,,,,58.46,117
2025-11-28T14:35:15.038,17,1478,828,1314.042372881356,899.5932203389831,,,,,-163,71,,,,,35.66,118
