x,y
1764468566.7521117,979,401
1764468566.7863634,961,389
1764468566.8173585,949,380
1764468566.8515859,960,373
1764468566.882275,969,383
1764468566.9217358,978,377
1764468566.9521697,973,369
1764468566.9817407,973,379
1764468567.0222316,990,381
1764468567.0575373,995,376
1764468567.092025,970,369
1764468567.1365583,967,376
1764468567.1722898,984,367
1764468567.2120128,989,362
1764468567.2368808,992,367
1764468567.2618792,982,370
1764468567.2919319,985,374
1764468567.3218384,982,368
1764468567.3518896,976,362
1764468567.3933213,968,354
1764468567.4319398,977,357
1764468567.4668486,990,361
1764468567.4921253,994,361
1764468567.5169075,992,361
1764468567.5618906,988,362
1764468567.5882106,980,372
1764468567.626258,984,375
1764468567.6525545,979,375
1764468567.6916769,965,382
1764468567.721517,959,380
1764468567.7574446,965,378
1764468567.7870212,968,382
1764468567.8272543,968,398
1764468567.8568397,990,397
1764468567.8868854,1003,371
1764468567.921726,1002,366
1764468567.9565046,997,381
1764468567.9973073,976,397
1764468568.0217144,976,397
1764468568.056439,979,387
1764468568.0922287,983,381
1764468568.1220481,974,388
1764468568.1570585,961,390
1764468568.1912847,964,382
1764468568.2312648,974,377
1764468568.2673593,979,381
1764468568.3063686,987,376
1764468568.3366308,996,378
1764468568.361422,991,389
1764468568.4112878,989,395
1764468568.4613564,991,390
1764468568.501845,980,378
1764468568.5422378,976,385
1764468568.5763183,980,383
1764468568.616916,977,385
1764468568.6561983,980,387
1764468568.69643,981,385
1764468568.7368054,975,382
1764468568.772001,971,384
1764468568.8121564,967,389
1764468568.857005,965,391
1764468568.886238,970,399
1764468568.9214156,948,410
1764468568.956407,941,410
1764468569.001994,955,419
1764468569.0421946,942,430
1764468569.0812345,931,429
1764468569.122266,943,421
1764468569.167426,952,401
1764468569.2072217,958,395
1764468569.2412374,951,404
1764468569.2869925,938,418
1764468569.3272302,940,431
1764468569.371754,944,433
1764468569.416615,939,424
1764468569.4566493,936,408
1764468569.491873,938,406
1764468569.5265234,938,408
1764468569.567001,952,415
1764468569.6062443,960,399
1764468569.646263,968,394
1764468569.68199,970,422
1764468569.717501,962,422
1764468569.7518666,964,412
1764468569.7914,971,411
1764468569.8314378,968,415
1764468569.8716502,967,420
1764468569.911691,974,413
1764468569.9512687,975,409
1764468569.986205,976,420
1764468570.0270817,969,435
1764468570.0665765,963,433
1764468570.107254,973,435
1764468570.1461546,980,437
1764468570.1871376,980,429
1764468570.2211053,972,423
1764468570.2570364,959,425
1764468570.2965217,953,424
1764468570.3364272,968,417
1764468570.3713462,981,416
1764468570.4171467,982,419
1764468570.4620092,972,400
1764468570.5066345,956,387
1764468570.5469084,942,397
1764468570.5814817,951,400
1764468570.6216314,968,382
1764468570.6623435,971,375
1764468570.7019668,959,378
