x,y
1764367570.006944,1289,202
1764367570.0572746,1314,225
1764367570.0968652,1305,219
1764367570.1267214,1292,214
1764367570.1666105,1294,218
1764367570.2013144,1305,214
1764367570.2374835,1306,204
1764367570.2722933,1298,229
1764367570.3072445,1284,242
1764367570.336808,1282,246
1764367570.3771877,1279,239
1764367570.4211717,1280,240
1764367570.4667258,1269,229
1764367570.5129747,1087,372
1764367570.5394309,805,536
1764367570.5821068,797,527
1764367570.6265805,775,526
1764367570.6615293,783,528
1764367570.69857,781,519
1764367570.737129,775,523
1764367570.7717197,770,533
1764367570.8062623,631,778
1764367570.846383,637,869
1764367570.8817775,630,850
1764367570.9110672,627,848
1764367570.9521024,628,844
1764367570.9815133,290,1050
1764367571.0167847,317,1048
1764367571.0521152,326,1052
1764367571.0866804,320,1055
1764367571.1170242,317,1056
1764367571.1513548,318,1051
1764367571.194335,304,1068
1764367571.2317502,234,1148
1764367571.2716737,228,1157
1764367571.2965074,233,1148
1764367571.3417716,241,1141
1764367571.3862023,239,1145
1764367571.4115589,231,1157
1764367571.4416022,226,1166
1764367571.4768126,224,1163
1764367571.5168183,216,1161
1764367571.561524,212,1161
1764367571.6060224,213,1168
1764367571.6466098,216,1162
1764367571.676418,128,1123
1764367571.7117379,136,1108
1764367571.746222,142,1102
1764367571.7864575,144,1100
1764367571.821142,144,1105
1764367571.8519402,145,1105
1764367571.8861268,144,1105
1764367571.9215243,128,1017
1764367571.9564247,122,1002
