x,y
1764367557.1943254,1206,198
1764367557.234388,1311,416
1764367557.273677,1783,703
1764367557.3037302,1794,596
1764367557.334756,1883,365
1764367557.3791134,1251,138
1764367557.415677,1062,-181
1764367557.4489567,962,-384
1764367557.4837146,933,-365
1764367557.5146158,2251,532
1764367557.5639298,2256,533
1764367557.6035528,1073,-370
1764367557.6337838,1112,-396
1764367557.6734662,2261,545
1764367557.7140312,2264,546
1764367557.7438731,2216,515
1764367557.7735202,1688,39
1764367557.8036492,1834,54
1764367557.8403883,1677,187
1764367557.87452,1558,365
1764367557.9087493,1425,292
1764367557.9445155,1420,281
1764367557.9792514,1413,278
1764367558.019198,1176,446
1764367558.054137,1511,130
1764367558.0885022,1519,156
1764367558.1336205,1748,230
1764367558.1690626,1376,-539
1764367558.21513,1051,69
1764367558.2538872,625,372
1764367558.2833438,586,308
1764367558.3334558,546,270
1764367558.3689322,515,410
1764367558.4083261,523,468
1764367558.4435873,423,509
1764367558.4735608,282,567
1764367558.508868,284,568
1764367558.5392675,288,568
1764367558.5686932,277,580
1764367558.6086268,262,586
1764367558.639227,259,591
1764367558.6736474,228,613
1764367558.703862,244,604
1764367558.7385674,251,605
1764367558.7737172,237,611
1764367558.8086739,221,620
1764367558.8388033,216,615
1764367558.8732297,215,610
1764367558.9032228,218,605
1764367558.9442234,218,611
1764367558.9734104,208,620
1764367559.0134182,194,635
1764367559.0486312,198,620
1764367559.0792909,205,618
1764367559.118894,212,620
1764367559.1491342,204,618
