x,y
1764367527.2045004,1268,1088
1764367527.2400217,1265,1089
1764367527.2699318,1265,1092
1764367527.305059,1264,1088
1764367527.339909,1242,1052
1764367527.3696957,1247,1050
1764367527.4042008,1252,1047
1764367527.4394062,1249,1047
1764367527.4791775,1251,1048
1764367527.5102615,1261,1052
1764367527.5442185,1252,1048
1764367527.5790825,1249,1047
1764367527.6100078,1250,1046
1764367527.6494641,1259,1048
1764367527.6799998,1259,1052
1764367527.7194462,1263,1050
1764367527.7550828,1257,1049
1764367527.7899232,1254,1049
1764367527.8343406,1254,1056
1764367527.8741536,1264,1057
1764367527.9146123,1267,1058
1764367527.9498322,1270,1054
1764367527.9849162,1272,1056
1764367528.0195193,1275,1053
1764367528.0541093,1268,1054
1764367528.0892255,1270,1047
1764367528.1210885,1243,1027
1764367528.154229,1246,1028
1764367528.1897466,1249,1030
1764367528.2250867,1252,1034
1764367528.2558486,1251,1038
1764367528.2893472,1251,1041
1764367528.325263,1250,1043
1764367528.3597496,1250,1041
1764367528.3900173,1249,1042
1764367528.424905,1248,1040
1764367528.4541638,1246,1041
1764367528.4893763,1247,1045
1764367528.5244236,1206,1051
1764367528.5541952,1206,1055
1764367528.594976,1210,1056
1764367528.6294591,1214,1058
1764367528.6641393,1206,1057
1764367528.694531,1206,1056
1764367528.7296963,1217,1057
1764367528.7715092,1206,1055
1764367528.7943676,1202,1056
1764367528.8296819,1200,1055
1764367528.86003,1213,1061
1764367528.8962338,1210,1061
1764367528.9348168,1221,1061
1764367528.9798274,1213,1063
1764367529.0204158,1215,1068
1764367529.064306,1212,1066
1764367529.0963898,1208,1063
1764367529.1296532,1206,1065
1764367529.1602862,1208,1068
1764367529.200265,1210,1071
1764367529.2353413,1211,1071
1764367529.2650201,1204,1071
1764367529.2994707,1197,1065
1764367529.3346894,1201,1064
1764367529.3641675,1202,1063
1764367529.401184,1201,1066
1764367529.434418,1203,1066
1764367529.4698508,1202,1068
1764367529.515069,1205,1067
1764367529.5547392,1208,1067
1764367529.5848763,1206,1069
1764367529.6195972,1207,1069
1764367529.6541092,1211,1068
1764367529.694227,1212,1071
1764367529.7241135,1206,1066
1764367529.7643409,1200,1063
1764367529.804908,1194,1059
1764367529.8343894,1181,1050
1764367529.8694518,1185,1045
1764367529.904144,1187,1044
1764367529.9351957,1186,1042
1764367529.9646254,1190,1043
1764367529.9998295,1190,1042
1764367530.0343585,1191,1040
1764367530.0741558,1188,1039
1764367530.1163552,1187,1037
1764367530.1601815,1184,1040
1764367530.1998715,1191,1045
1764367530.2250698,1196,1049
1764367530.2593694,1194,1049
1764367530.2941847,1197,1049
1764367530.3242643,1202,1050
1764367530.3644319,1197,1048
1764367530.3942811,1197,1048
1764367530.4292028,1194,1046
1764367530.4599288,1192,1038
1764367530.5002291,1193,1037
1764367530.5304084,1191,1037
1764367530.560082,1196,1038
1764367530.5943873,1178,1038
1764367530.6300116,1164,1020
1764367530.6642077,1168,1018
1764367530.6947074,1172,1020
1764367530.7350588,1170,1021
1764367530.769227,1165,1019
1764367530.805003,1161,1016
1764367530.8393147,1165,1014
1764367530.869948,1169,1019
1764367530.9012375,1169,1021
1764367530.9357884,1167,1025
1764367530.974625,1173,1029
1764367531.0091197,1176,1028
1764367531.0449164,1172,1027
1764367531.0750985,1167,1027
1764367531.1148548,1169,1028
1764367531.144093,1170,1032
