timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-28T14:05:05.579,14,1478,364,1491.6846846846847,378.8378378378378,,,,,13,14,,,,,48.89,111
2025-11-28T14:05:11.983,9,689,1060,667.6160714285714,1043.6517857142858,,,,,-21,-16,,,,,27.1,112
2025-11-28T14:05:18.386,0,163,132,189.65454545454546,163.5818181818182,,,,,26,31,,,,,23.18,110
2025-11-28T14:05:24.778,5,689,596,700.3893805309734,594.7345132743363,,,,,11,-1,,,,,40.95,113
2025-11-28T14:05:31.172,10,1215,1060,1214.6666666666667,1049.3070175438597,,,,,0,-10,,,,,36.22,114
2025-11-28T14:05:37.577,1,689,132,700.0183486238532,190.24770642201835,,,,,11,58,,,,,67.23,109
2025-11-28T14:05:50.373,3,1741,132,1724.721649484536,126.43298969072166,,,,,-16,-5,,,,,32.99,97
2025-11-28T14:06:03.176,4,163,596,188.02654867256638,583.1061946902655,,,,,25,-12,,,,,34.75,113
2025-11-28T14:06:09.574,2,1215,132,1244.6909090909091,162.1727272727273,,,,,29,30,,,,,42.24,110
2025-11-28T14:06:15.978,8,163,1060,168.125,1058.3076923076924,,,,,5,-1,,,,,84.59,104
2025-11-28T14:06:22.382,6,1215,596,1212.5096153846155,587.1153846153846,,,,,-2,-8,,,,,31.22,104
2025-11-28T14:06:28.782,12,426,364,422.9732142857143,378.73214285714283,,,,,-3,14,,,,,38.52,112
2025-11-28T14:06:35.181,11,1741,1060,1797.4117647058824,978.7254901960785,,,,,56,-81,,,,,36.18,102
2025-11-28T14:06:41.584,7,1741,596,1713.9591836734694,570.1836734693877,,,,,-27,-25,,,,,21.37,98
2025-11-28T14:06:47.989,17,1478,828,1517.2857142857142,831.5178571428571,,,,,39,3,,,,,43.96,112
2025-11-28T14:06:54.401,13,952,364,978.1875,365.11607142857144,,,,,26,1,,,,,64.84,112
2025-11-28T14:07:00.802,16,952,828,961.6818181818181,830.2454545454545,,,,,9,2,,,,,45.76,110
2025-11-28T14:07:07.206,15,426,828,438.4298245614035,821.1228070175439,,,,,12,-6,,,,,54.39,114
