x,y
1764367584.8037362,426,422
1764367584.8342059,427,428
1764367584.8744133,428,429
1764367584.9089253,428,429
1764367584.94439,425,420
1764367584.9748833,429,404
1764367585.0194123,439,401
1764367585.0592437,450,409
1764367585.1102839,428,416
1764367585.139601,424,431
1764367585.1690927,429,437
1764367585.214709,435,434
1764367585.2437334,436,436
1764367585.274697,434,433
1764367585.3089895,426,432
1764367585.3443327,424,429
1764367585.3772044,425,424
1764367585.4089391,426,418
1764367585.4438043,404,389
1764367585.4788513,400,371
1764367585.5146427,401,372
1764367585.5484915,391,375
1764367585.5841672,379,366
1764367585.6241732,373,359
1764367585.6689677,373,359
1764367585.7058349,364,370
1764367585.7436347,355,364
1764367585.778638,358,362
1764367585.808741,356,362
1764367585.8494315,360,359
1764367585.8835206,364,343
1764367585.9186366,388,320
1764367585.9545233,394,303
1764367585.9836643,400,319
1764367586.021597,404,327
1764367586.0636075,416,334
1764367586.0988934,424,347
1764367586.1385837,420,354
1764367586.1843333,406,355
1764367586.2236662,401,347
1764367586.2541966,406,359
1764367586.2944033,408,377
1764367586.3235724,407,382
1764367586.3588686,405,384
1764367586.388751,404,392
1764367586.428592,397,392
1764367586.4645975,390,386
1764367586.499128,384,378
1764367586.5335007,388,378
1764367586.5635715,394,377
1764367586.599236,387,377
1764367586.628812,383,379
1764367586.6593542,389,380
1764367586.693991,396,379
1764367586.7242765,403,392
1764367586.7637103,403,367
1764367586.7984226,399,355
1764367586.8343163,404,361
1764367586.8638508,407,380
1764367586.8989837,419,397
1764367586.928507,434,399
1764367586.9642596,441,395
1764367586.998344,443,390
1764367587.033273,436,381
1764367587.0640426,431,371
1764367587.0983763,428,363
1764367587.128553,429,356
1764367587.1686294,428,355
1764367587.1983213,428,352
1764367587.2386575,433,357
1764367587.2839859,439,365
1764367587.3300111,445,377
1764367587.3635995,459,367
1764367587.3940208,458,377
1764367587.4284165,470,371
1764367587.4635022,477,377
1764367587.5039864,474,383
1764367587.5390906,468,383
1764367587.5682924,459,381
1764367587.6031494,454,385
1764367587.6338925,452,387
1764367587.6846807,454,388
1764367587.7184494,440,374
1764367587.753259,435,364
1764367587.7889366,437,343
1764367587.8183284,435,344
1764367587.8581557,441,345
1764367587.8889112,450,344
1764367587.9234974,456,349
1764367587.9537215,466,350
1764367587.9899907,464,375
1764367588.0237513,464,380
1764367588.0633192,465,381
1764367588.0940337,462,376
1764367588.128176,450,372
1764367588.1589887,442,372
1764367588.193798,442,384
1764367588.2301478,443,388
1764367588.2648964,440,379
1764367588.2930512,437,377
1764367588.329829,435,384
1764367588.3738484,438,385
1764367588.4229927,442,391
1764367588.4587967,446,398
1764367588.4885244,443,399
1764367588.5383923,441,397
1764367588.5790055,439,396
1764367588.608894,433,383
1764367588.6389003,426,374
1764367588.678114,421,370
1764367588.71383,423,367
1764367588.7534366,434,356
