x,y
1764367602.0215871,1719,584
1764367602.0615692,1695,551
1764367602.0932267,1623,1709
1764367602.1260195,1616,1718
1764367602.165593,1612,1707
1764367602.2116585,1690,552
1764367602.236286,1686,552
1764367602.2755344,1611,1699
1764367602.3056195,1317,440
1764367602.3558161,1180,369
1764367602.3958502,1181,385
1764367602.4263258,1188,426
1764367602.4611154,1188,426
1764367602.4914036,1381,618
1764367602.5316026,1537,687
1764367602.5556557,1585,702
1764367602.5914643,1585,706
1764367602.6316605,1593,701
1764367602.6763084,1590,700
1764367602.7204707,1589,692
1764367602.7562084,1569,721
1764367602.791542,1547,714
1764367602.8217545,1535,705
1764367602.8561673,1533,705
1764367602.891239,1522,702
1764367602.9222736,1512,696
1764367602.9655874,1515,696
1764367603.0057788,1537,683
1764367603.0506408,1536,688
1764367603.0858123,1534,698
1764367603.116373,1538,703
1764367603.1554995,1533,703
1764367603.1903694,1532,694
1764367603.2264798,1484,727
1764367603.2616222,1493,742
1764367603.2967095,1510,749
1764367603.3262548,1508,746
1764367603.3607478,1503,750
1764367603.395672,1511,753
1764367603.4313364,1516,755
1764367603.4604683,1562,802
1764367603.4955628,1553,801
1764367603.5310762,1551,809
1764367603.566336,1537,803
1764367603.6014965,1534,807
1764367603.6362414,1541,815
1764367603.6703577,1548,824
1764367603.7058487,1560,817
1764367603.7476904,1556,811
1764367603.786157,1555,815
1764367603.8104913,1550,811
1764367603.8452835,1551,813
1764367603.876225,1555,817
1764367603.9105084,1552,820
1764367603.9456482,1549,818
1764367603.9803505,1545,825
