x,y
1764367559.1842012,155,594
1764367559.2285335,157,607
1764367559.268255,160,617
1764367559.313228,153,616
1764367559.3591847,138,602
1764367559.3881075,128,584
1764367559.4231627,135,586
1764367559.4593208,138,579
1764367559.493693,145,578
1764367559.5235682,147,578
1764367559.5609307,139,574
1764367559.5960732,142,573
1764367559.6338112,146,593
1764367559.6682255,173,615
1764367559.7039344,182,621
1764367559.733967,185,627
1764367559.7689135,173,624
1764367559.804804,159,624
1764367559.8382277,152,617
1764367559.8684785,171,615
1764367559.9039094,173,591
1764367559.933835,176,574
1764367559.979003,185,564
1764367560.0131288,184,581
1764367560.0431492,185,590
1764367560.0832384,183,591
1764367560.1138358,190,582
1764367560.1532686,200,576
1764367560.187985,198,588
1764367560.2183611,215,601
1764367560.2588668,213,593
1764367560.2989542,193,591
1764367560.3351758,175,600
1764367560.3782895,171,616
1764367560.4182858,176,599
1764367560.4579353,178,590
1764367560.4887843,177,594
1764367560.523142,179,588
1764367560.5589747,179,581
1764367560.5985243,177,589
1764367560.632878,177,604
1764367560.6696134,184,609
1764367560.6987574,193,599
1764367560.738114,205,574
1764367560.768013,215,562
1764367560.7998655,235,572
1764367560.8349915,231,575
1764367560.8683617,218,584
1764367560.9029877,208,607
1764367560.9331632,212,625
1764367560.9678872,212,627
1764367561.0083652,204,621
1764367561.0428703,206,612
1764367561.0738568,206,605
1764367561.1094348,208,591
1764367561.1390114,204,593
1764367561.1787045,210,599
1764367561.2137425,211,604
1764367561.2487206,223,602
1764367561.282932,233,595
1764367561.318523,241,593
1764367561.3532193,250,592
1764367561.3836288,252,610
1764367561.4178658,256,612
1764367561.454609,246,619
1764367561.5077522,239,623
1764367561.5485747,201,589
1764367561.5831084,206,565
1764367561.617733,206,574
1764367561.6527328,203,593
1764367561.6831443,208,588
1764367561.7236435,196,586
1764367561.7582047,198,583
1764367561.793324,199,582
1764367561.8278432,196,579
1764367561.8629513,199,565
1764367561.8982704,214,560
1764367561.9429765,218,568
1764367561.9631739,187,561
1764367561.998161,174,568
1764367562.0341413,174,553
1764367562.0634675,167,545
1764367562.0928714,171,546
1764367562.1289685,170,548
1764367562.1687384,187,539
1764367562.2026105,201,544
1764367562.2326453,210,545
1764367562.268313,205,555
1764367562.2986243,200,558
1764367562.3382459,193,570
1764367562.36827,190,577
1764367562.4036045,188,564
1764367562.4384294,173,565
1764367562.4685748,164,558
1764367562.5036783,166,564
1764367562.5383434,175,572
1764367562.5785587,182,583
1764367562.6231108,189,586
1764367562.6634107,201,571
1764367562.69826,197,561
1764367562.7346241,175,554
1764367562.773333,178,547
1764367562.8099835,170,559
1764367562.8427606,171,568
1764367562.873687,181,570
1764367562.9231994,188,565
1764367562.9635859,185,555
1764367562.992907,174,537
1764367563.0286295,168,535
1764367563.0575197,168,552
1764367563.092876,173,548
1764367563.1276073,170,561
1764367563.1579716,174,563
