x,y
1764367518.804211,163,186
1764367518.84968,158,192
1764367518.8898683,168,180
1764367518.9249804,190,182
1764367518.9592988,477,289
1764367518.9900138,481,294
1764367519.0244696,484,297
1764367519.059841,474,288
1764367519.096036,469,274
1764367519.1295369,473,279
1764367519.164225,490,320
1764367519.1942673,725,625
1764367519.2302396,728,636
1764367519.2602267,715,640
1764367519.295887,689,638
1764367519.335355,691,633
1764367519.3641248,689,618
1764367519.399568,697,613
1764367519.4400873,695,614
1764367519.484111,751,622
1764367519.5253038,739,623
1764367519.5549102,736,615
1764367519.5958064,722,613
1764367519.6241682,714,616
1764367519.6698794,712,617
1764367519.699831,714,610
1764367519.7344086,703,600
1764367519.7696905,700,596
1764367519.7998452,698,601
1764367519.8342557,700,603
1764367519.8647106,667,560
1764367519.9057055,678,549
1764367519.949978,679,547
1764367519.9944515,679,547
1764367520.0293283,691,549
1764367520.059686,691,547
1764367520.0944052,682,547
1764367520.135557,668,554
1764367520.1591616,664,565
1764367520.1953611,666,568
1764367520.2244403,657,578
1764367520.2603092,652,582
1764367520.2954648,644,581
1764367520.3292203,645,575
1764367520.359893,653,568
1764367520.3944588,655,561
1764367520.4392781,650,559
1764367520.479633,640,553
1764367520.515758,644,538
1764367520.54418,650,533
1764367520.5795224,659,543
1764367520.62005,662,557
1764367520.649192,662,562
1764367520.6799896,666,553
1764367520.7141416,657,540
1764367520.750357,661,534
