x,y
1764367578.405439,1167,585
1764367578.4448977,1170,594
1764367578.4799206,1169,587
1764367578.520084,1162,574
1764367578.559865,1162,576
1764367578.6003711,1169,581
1764367578.6348493,1179,587
1764367578.6754785,1186,590
1764367578.715037,1187,587
1764367578.7450852,1188,584
1764367578.7916014,1188,583
1764367578.8302047,1193,590
1764367578.86563,1194,594
1764367578.9101605,1205,599
1764367578.9504266,1212,599
1764367578.9847126,1205,594
1764367579.030486,1204,590
1764367579.0604725,1210,587
1764367579.0947115,1209,580
1764367579.1303425,1213,580
1764367579.165905,1210,578
1764367579.2050934,1211,572
1764367579.240473,1215,566
1764367579.2798877,1220,557
1764367579.315652,1216,549
1764367579.35507,1237,542
1764367579.3905063,1234,554
1764367579.4357307,1234,562
1764367579.4852123,1237,569
1764367579.5208182,1241,568
1764367579.5545666,1244,568
1764367579.5950184,1245,561
1764367579.629859,1252,564
1764367579.6701796,1261,566
1764367579.704789,1263,558
1764367579.73961,1261,553
1764367579.7800195,1258,557
1764367579.8156302,1266,564
1764367579.8596208,1262,573
1764367579.8956137,1247,571
1764367579.9405363,1243,568
1764367579.975898,1235,578
1764367580.0196295,1239,582
1764367580.0604541,1232,577
1764367580.0949452,1229,580
1764367580.1356523,1236,578
1764367580.179457,1242,576
1764367580.2205422,1245,579
1764367580.255553,1250,574
1764367580.2957115,1243,574
1764367580.3297043,1237,574
1764367580.3700912,1235,572
1764367580.4054453,1230,571
1764367580.4399805,1229,573
1764367580.479547,1233,573
1764367580.5197656,1232,575
1764367580.5648656,1232,574
1764367580.6095133,1211,590
1764367580.6495552,1221,591
1764367580.6954956,1232,592
1764367580.729599,1228,608
1764367580.769395,1224,612
1764367580.8052735,1225,613
1764367580.8446243,1224,612
1764367580.8847091,1225,615
1764367580.924578,1218,618
1764367580.960831,1217,619
1764367581.000522,1215,621
1764367581.051227,1211,624
1764367581.079472,1212,620
1764367581.1154025,1206,613
1764367581.1551132,1214,602
1764367581.1950963,1215,603
1764367581.229472,1211,612
1764367581.269962,1209,615
1764367581.3077545,1206,617
1764367581.3448215,1204,616
1764367581.3800128,1199,609
1764367581.4149394,1201,609
1764367581.4547434,1208,602
1764367581.4897482,1199,597
1764367581.525511,1193,595
1764367581.5646827,1187,588
1764367581.5950527,1183,585
1764367581.6350799,1187,589
1764367581.679767,1190,587
1764367581.7242332,1183,585
1764367581.769711,1176,585
1764367581.804267,1187,585
1764367581.8350494,1188,581
1764367581.8750105,1188,581
1764367581.9100807,1192,589
1764367581.9452515,1189,591
1764367581.979206,1189,592
1764367582.0145347,1189,599
1764367582.0494955,1184,597
1764367582.0845306,1185,595
1764367582.124815,1182,593
1764367582.1593266,1187,595
1764367582.194808,1187,596
1764367582.2298427,1182,594
1764367582.2693374,1207,620
1764367582.3094215,1213,618
1764367582.3442094,1210,619
