x,y
1764367616.8304117,989,815
1764367616.8705082,987,809
1764367616.9037323,988,803
1764367616.9436688,990,806
1764367616.978513,988,806
1764367617.0148525,988,809
1764367617.0487175,988,818
1764367617.079236,971,849
1764367617.113047,971,853
1764367617.1442683,968,849
1764367617.193613,970,849
1764367617.2332592,964,843
1764367617.2630372,960,840
1764367617.3049443,966,1212
1764367617.3434231,955,845
1764367617.382899,947,846
1764367617.4139304,959,854
1764367617.458789,953,852
1764367617.5031736,953,854
1764367617.5383031,952,861
1764367617.572884,957,861
1764367617.604705,962,863
1764367617.6429074,970,865
1764367617.6785312,968,871
1764367617.7136314,967,873
1764367617.7489424,963,871
1764367617.7828248,966,870
1764367617.8184264,962,866
1764367617.853646,965,870
1764367617.8928716,961,866
1764367617.9329338,971,869
1764367617.963442,970,866
1764367617.9985113,969,866
1764367618.0379984,967,864
1764367618.069009,964,863
1764367618.0981216,960,862
1764367618.1338234,967,861
1764367618.1636286,971,862
1764367618.2039845,966,861
1764367618.2328174,969,860
1764367618.268846,974,859
1764367618.297819,971,857
1764367618.3385088,946,825
1764367618.3687286,948,823
1764367618.403041,942,823
1764367618.4433417,931,823
1764367618.473667,937,815
1764367618.5131423,940,817
1764367618.5496979,951,816
1764367618.5976584,947,813
1764367618.638413,955,813
1764367618.6726358,964,817
1764367618.698334,967,820
1764367618.7277613,974,826
1764367618.7639186,972,830
1764367618.7988389,971,832
1764367618.8326526,975,834
1764367618.8683064,976,833
1764367618.8989353,979,826
1764367618.933554,980,826
1764367618.964606,983,821
1764367619.0035536,982,816
1764367619.038291,979,809
1764367619.0726426,975,810
1764367619.10293,972,808
1764367619.137633,972,810
1764367619.174006,974,810
1764367619.2087371,971,811
1764367619.2487268,967,815
1764367619.2885387,960,808
1764367619.3132644,957,801
1764367619.3535342,956,798
1764367619.3780782,952,792
1764367619.4136553,950,790
1764367619.4443333,950,793
1764367619.4781177,948,793
1764367619.5086508,951,795
1764367619.5580924,950,795
1764367619.5927684,947,796
1764367619.627544,959,791
1764367619.6708398,963,790
1764367619.7180133,952,800
1764367619.7530596,952,803
1764367619.7884364,952,808
1764367619.817702,949,805
1764367619.8529143,950,801
1764367619.8882108,953,799
1764367619.9183006,960,799
1764367619.9533281,968,806
1764367619.9833908,969,806
1764367620.0325427,969,807
1764367620.1181972,966,810
1764367620.1574237,957,805
1764367620.1979625,954,815
1764367620.238684,957,821
1764367620.2685962,962,830
1764367620.298007,960,832
1764367620.3382695,956,821
1764367620.3727136,947,823
1764367620.4084115,951,826
1764367620.438122,946,820
1764367620.4723594,940,819
1764367620.507863,941,822
1764367620.5379636,942,823
1764367620.572306,943,816
1764367620.6031668,940,814
1764367620.6381326,943,809
1764367620.668421,953,802
1764367620.718062,953,808
1764367620.7581549,960,814
